target_id	length	eff_length	est_counts	tpm
F53G12.5a.1	2039	1837.13	1.68498e-06	2.31927e-08
F53G12.5b.1	2030	1828.13	496.279	6.86461
F53G12.5a.2	1989	1787.13	19893.1	281.477
F53G12.5c.1	543	343.894	851.669	62.6244
F53G12.4.1	1070	868.132	33	0.961226
F53G12.3.1	4512	4310.13	13.1109	0.0769199
F53G12.18.1	222	73.3442	0	0
F56C11.1.2	5185	4983.13	259.739	1.31805
F56C11.1.1	4667	4465.13	856.151	4.84857
F56C11.2a.1	2698	2496.13	864.239	8.75516
F56C11.2a.2	2809	2607.13	93.9507	0.911243
F56C11.2b.1	2010	1808.13	75.8099	1.06021
F56C11.6a.1	1847	1645.13	846.371	13.0094
F56C11.6a.2	1911	1709.13	463.245	6.85382
F56C11.6b.1	1686	1484.13	1202.32	20.4855
F56C11.6c	1696	1494.13	29.0615	0.491844
F56C11.7	60	16.8	0	0
F56C11.5b.1	911	709.132	387.302	13.8108
F56C11.5a.1	1024	822.132	345.485	10.6264
F56C11.5a.2	1201	999.132	203.213	5.14312
F56C11.3.1	558	358.48	3.12506e-06	2.2044e-07
F56C11.3.2	564	364.338	662	45.9463
Y48G1BL.2a.2	7673	7471.13	1549.14	5.24327
Y48G1BL.2a.1	7665	7463.13	13.8009	0.0467609
F56C11.t1	75	14.0069	0.916667	1.65488
K10E9.2	1614	1412.13	3.2697	0.0585504
Y48G1BL.2b.1	5106	4904.13	974.058	5.0225
Y48G1BL.7.1	1070	868.132	13.6016	0.396189
Y48G1BL.3	1468	1266.13	2551.59	50.9599
Y48G1BL.1	870	668.177	139.182	5.26731
Y48G1BL.4	428	235.547	34.6252	3.71717
Y48G1BL.8.1	613	412.328	4	0.24531
Y48G1BL.5	933	731.132	30.2866	1.04749
Y48G1BM.4	2385	2183.13	1	0.0115829
Y48G1BM.6	3780	3578.13	198.355	1.40179
Y48G1BM.7	271	106.444	11	2.61318
Y48G1BM.2	1791	1589.13	6	0.0954748
Y48G1BM.8	919	717.132	51	1.79833
Y48G1BM.1.1	1455	1253.13	150.862	3.04426
Y48G1BR.1.1	2090	1888.13	125.875	1.6858
Y48G1BR.1.2	2060	1858.13	367.354	4.99926
T13E5.1	117	18.4728	0	0
C53D5.8	21	15	0	0
C53D5.7	21	15	0	0
C53D5.2.1	1141	939.132	99	2.66567
C53D5.4a.1	1453	1251.13	233.573	4.72082
C53D5.4b.1	1281	1079.13	290.319	6.80297
C53D5.4f.1	456	261.235	0	0
C53D5.4c.1	867	665.177	1.02859e-05	3.91022e-07
C53D5.4e.1	561	361.362	0	0
C53D5.4d.1	972	770.132	177.107	5.81526
C53D5.1c.1	1697	1495.13	28.6695	0.484885
C53D5.1a.2	1695	1493.13	245.34	4.15497
C53D5.1a.1	1689	1487.13	172.817	2.93856
C53D5.1b.1	1682	1480.13	0	0
C53D5.1c.2	1604	1402.13	248.11	4.47459
C53D5.1d.1	1170	968.132	102.063	2.66582
C53D5.5a.1	2033	1831.13	665.866	9.19528
C53D5.5b.1	1791	1589.13	68.1337	1.08418
C53D5.6.2	3711	3509.13	12236.4	88.176
C53D5.6.1	3710	3508.13	3557.63	25.6438
Y48G1A.7	949	747.132	88.6254	2.99956
Y48G1A.5a.1	3492	3290.13	254.958	1.95953
Y48G1A.5a.2	3499	3297.13	7057.75	54.1287
Y48G1A.5b.1	588	387.695	461.067	30.0726
Y48G1A.4.2	2762	2560.13	1848.08	18.2539
Y48G1A.4.1	2756	2554.13	42.9179	0.424905
Y48G1A.3.2	1296	1094.13	1317	30.4378
Y48G1A.3.1	1288	1086.13	0	0
Y48G1A.6b.1	2165	1963.13	1153.62	14.8598
Y48G1A.6a.1	2227	2025.13	231.376	2.8891
Y48G1A.2.1	728	526.283	2327	111.808
Y48G1A.1.1	3102	2900.13	729	6.35634
R119.1	2697	2495.13	671	6.80027
R119.7a.2	2060	1858.13	3426.62	46.6323
R119.7a.1	2400	2198.13	1952.36	22.4597
R119.7b.1	2068	1866.13	0	0
R119.7b.2	2012	1810.13	50.5215	0.70577
R119.2.1	1860	1658.13	1051.5	16.0356
R119.3.2	889	687.177	1361.58	50.1041
R119.3.1	885	683.177	759.101	28.0972
R119.6.1	1943	1741.13	16.1737	0.234896
R119.4.1	2315	2113.13	10808	129.335
R119.4.2	2325	2123.13	17596	209.572
R119.6.2	1715	1513.13	1788.14	29.8829
R119.5a.1	2129	1927.13	172.068	2.25781
R119.5b.1	2061	1859.13	154.932	2.1073
Y50C1A.1a.1	2398	2196.13	941.196	10.8373
Y50C1A.1b.1	1901	1699.13	20.8035	0.309604
Y50C1A.2.1	1277	1075.13	16	0.376318
C07F11.2.1	1571	1369.13	26	0.480204
C07F11.1.1	4080	3878.13	62.8853	0.410038
C07F11.1.2	4083	3881.13	1239.11	8.07329
W04C9.4.1	555	355.48	0.0017553	0.000124863
W04C9.4.2	556	356.48	2976	211.103
W04C9.5.1	1134	932.132	29	0.786716
W04C9.7	21	15	0	0
W04C9.8	557	357.48	7	0.495158
W04C9.3.1	1574	1372.13	8	0.147432
W04C9.9.1	631	429.995	4	0.235231
W04C9.6.1	1467	1265.13	86	1.71894
W04C9.2.2	454	259.496	3668	357.435
W04C9.2.1	452	257.634	0.00022146	2.17365e-05
W04C9.1a.1	2537	2335.13	1523.19	16.4945
W04C9.1b.1	2166	1964.13	322.814	4.15603
Y65B4BL.3a.2	1129	927.132	254.786	6.94915
Y65B4BL.3a.1	998	796.132	353.024	11.2129
Y65B4BL.3b.1	747	545.214	0.190175	0.00882029
Y65B4BL.4.1	1184	982.132	1656	42.6371
Y65B4BL.2a.1	2040	1838.13	7138.76	98.2072
Y65B4BL.2a.2	2052	1850.13	0.18543	0.00253439
Y65B4BL.2b.1	1725	1523.13	0	0
Y65B4BL.7a.1	982	780.132	59.3809	1.92476
Y65B4BL.7b.1	519	320.984	0.567845	0.0447346
Y65B4BL.5a.1	2597	2395.13	22528.4	237.847
Y65B4BL.5b.1	2031	1829.13	0	0
Y65B4BL.5c.1	2181	1979.13	1357.7	17.347
Y65B4BL.10	150	32.4436	0	0
Y65B4BL.9	129	22.8223	5.1651	5.72292
Y65B4BL.6a.1	535	336.141	127	9.55388
Y65B4BL.6b.1	129	22.8223	0	0
Y65B4BL.8	92	12.9658	1	1.95028
Y65B4BL.11	112	16.9117	0	0
Y65B4BL.12	289	119.82	0	0
Y65B4BL.1.2	1605	1403.13	455.89	8.21597
Y65B4BL.1.1	1149	947.132	0	0
Y65B4BM.3.1	1468	1266.13	21.1098	0.421603
Y65B4BM.2	72	14.2368	0	0
Y65B4BR.8.2	740	538.214	1610	75.6429
Y65B4BR.8.1	735	533.214	0	0
Y65B4BR.5.1	699	497.349	28691	1458.75
Y65B4BR.10	128	22.3564	1	1.13108
Y65B4BR.4b.2	2971	2769.13	6817.57	62.2563
Y65B4BR.4b.1	2964	2762.13	1.1938e-06	1.09291e-08
Y65B4BR.4a.1	2974	2772.13	3301.02	30.1114
Y65B4BR.12	157	35.8649	1	0.705064
Y65B4BR.4c.1	1524	1322.13	496.409	9.49428
Y65B4BR.4d.1	1518	1316.13	0	0
Y65B4BR.3.1	3360	3158.13	1580	12.651
Y65B4BR.11	128	22.3564	7	7.91759
Y65B4BR.2d.1	1063	861.132	8.38816	0.246317
Y65B4BR.2a.1	1025	823.132	25.5252	0.784145
Y65B4BR.2f.1	1613	1411.13	17.8167	0.319269
Y65B4BR.2e.1	1558	1356.13	0	0
Y65B4BR.2b.1	657	455.561	5.2811	0.29314
Y65B4BR.2c.1	699	497.349	0	0
Y65B4BR.1.1	1235	1033.13	29	0.709806
Y65B4BR.9.1	621	420.245	10	0.60172
Y65B4BR.6a.1	1505	1303.13	71.4346	1.38617
Y65B4BR.6b.1	1680	1478.13	3555.57	60.8265
F56A6.5.1	723	521.283	3	0.145527
F56A6.8.1	213	67.4463	0	0
F56A6.2a.1	5696	5494.13	335.405	1.54372
F56A6.2b.1	5635	5433.13	570.595	2.65568
F56A6.3	990	788.132	0	0
F56A6.6	90	13.4224	0	0
F56A6.7	90	13.4224	0	0
F56A6.4a.2	1441	1239.13	2429.98	49.5888
F56A6.4a.1	1437	1235.13	0.0152835	0.0003129
F56A6.4b.1	537	338.119	0	0
F56A6.4d.1	957	755.132	0	0
F56A6.4c.1	1182	980.132	0	0
F56A6.1a.1	2890	2688.13	201.236	1.89301
F56A6.1b.1	2845	2643.13	0	0
Y65B4A.4.1	1320	1118.13	0	0
Y65B4A.4.2	1256	1054.13	23.8126	0.571227
Y65B4A.6a.1	1941	1739.13	237.013	3.44618
Y65B4A.6a.2	2727	2525.13	465.781	4.66439
Y65B4A.10	213	67.4463	0	0
Y65B4A.11	110	16.081	3.03373	4.77048
Y65B4A.6b.1	840	638.177	274.311	10.8692
Y65B4A.3.1	804	602.177	1957	82.1796
Y65B4A.2b.1	1630	1428.13	60.0056	1.06248
Y65B4A.2c.1	1408	1206.13	19.8641	0.416457
Y65B4A.2a.1	1511	1309.13	179.13	3.46006
Y65B4A.7a.1	501	303.812	14.7963	1.23153
Y65B4A.7b.1	288	119.015	5.20373	1.10563
Y65B4A.1.1	2309	2107.13	2614	31.3698
Y65B4A.8.2	1974	1772.13	535.775	7.64512
Y65B4A.8.1	1963	1761.13	20.9875	0.301346
Y65B4A.9a.1	1322	1120.13	108.821	2.45664
Y65B4A.9b.1	1456	1254.13	42.4798	0.856519
Y18H1A.14.1	1478	1276.13	3	0.059446
Y18H1A.11b.1	864	662.177	9.79976	0.37423
Y18H1A.11a.1	886	684.177	149.638	5.53059
Y18H1A.11d.1	417	225.822	0	0
Y18H1A.11c.1	651	449.738	30.5619	1.71838
Y18H1A.10.1	1544	1342.13	107	2.01598
Y18H1A.1.1	1556	1354.13	4	0.0746958
Y18H1A.4.2	911	709.132	682.588	24.3405
Y18H1A.4.1	957	755.132	526.412	17.6279
Y18H1A.2a.1	958	756.132	3.50165e-06	1.17104e-07
Y18H1A.2a.2	963	761.132	1333.47	44.3017
Y18H1A.2b.1	907	705.132	33.5317	1.20249
Y18H1A.3a.2	4295	4093.13	0	0
Y18H1A.3a.1	4312	4110.13	1813.85	11.1594
Y18H1A.3b.1	1830	1628.13	34.5686	0.536895
Y18H1A.3c.1	2247	2045.13	401.594	4.96551
Y18H1A.3d.1	2904	2702.13	6.99154	0.065428
Y18H1A.3e.1	3921	3719.13	0	0
Y18H1A.7a.1	1605	1403.13	866	15.6069
Y18H1A.7b.1	144	29.3523	0	0
Y18H1A.6a.1	2324	2122.13	987.769	11.7701
Y18H1A.6c.1	1716	1514.13	62.2775	1.04008
Y18H1A.6b.1	1185	983.132	295.096	7.59012
Y18H1A.6d.1	243	86.9439	11.858	3.44881
Y18H1A.15.1	2037	1835.13	59	0.812984
Y18H1A.18.1	367	182.432	8	1.10888
Y18H1A.13.1	1148	946.132	37	0.988888
Y18H1A.17	167	40.5127	1	0.624175
Y18H1A.12a.1	724	522.283	10	0.484163
Y18H1A.12b.1	519	320.984	0	0
Y18H1A.9.1	1826	1624.13	208	3.23847
Y18H1A.t1	84	12.9196	0	0
Y18H1A.8a.1	756	554.214	24.4819	1.11703
Y18H1A.16	83	13.2393	1	1.91
Y18H1A.8b.1	195	56.1844	3.51811	1.5834
T06A4.2.2	616	415.3	83	5.05374
T06A4.2.1	618	417.3	0	0
T06A4.3a.2	1769	1567.13	6.21725e-08	1.00321e-09
T06A4.3a.1	1810	1608.13	446.592	7.02241
T06A4.3b.1	1523	1321.13	0	0
T06A4.1a.1	3164	2962.13	28.2951	0.241549
T06A4.1b.1	1896	1694.13	11.6445	0.173809
T06A4.1a.2	1937	1735.13	76.4685	1.11442
T06A4.5	221	72.6557	3	1.04412
T06A4.4	146	30.2178	0	0
T06A4.6	85	12.8176	0	0
T06A4.7	123	20.513	0	0
Y73A3A.1	299	127.092	0	0
Y73A3A.2	144	29.3523	0	0
ZC123.3a.1	5453	5251.13	215.851	1.03944
ZC123.3a.2	5458	5256.13	57.3309	0.275816
ZC123.t1	73	13.881	0	0
ZC123.8	241	85.5702	0	0
ZC123.10	150	32.4436	0	0
ZC123.11	183	49.3225	0	0
ZC123.7	148	31.3131	0	0
ZC123.3b.1	3762	3560.13	199.499	1.417
ZC123.5	51	17.4	0	0
ZC123.9	271	106.444	0	0
ZC123.3c.1	3708	3506.13	28.6861	0.206891
ZC123.3d.1	3414	3212.13	49.1469	0.386901
ZC123.3e.1	3072	2870.13	160.84	1.41706
ZC123.3f.1	2187	1985.13	64.6463	0.823477
ZC123.6	50	16.4	0	0
ZC123.1.2	2395	2193.13	3.07979	0.0355103
ZC123.1.1	2389	2187.13	139.92	1.61772
ZC123.4a.1	1717	1515.13	272.325	4.54501
ZC123.4c.1	1185	983.132	0	0
ZC123.4b.1	1611	1409.13	15.6748	0.281286
Y95B8A.17	321	144.768	0	0
Y95B8A.8.2	3056	2854.13	0	0
Y95B8A.8.1	3311	3109.13	4859	39.5189
Y95B8A.10a.1	2978	2776.13	0	0
Y95B8A.10a.2	3007	2805.13	759.283	6.8446
Y95B8A.10c.1	1461	1259.13	156.183	3.1366
Y95B8A.10b.1	2094	1892.13	0	0
Y95B8A.6c.1	1078	876.132	87.9682	2.53895
Y95B8A.6a.1	1444	1242.13	400.076	8.14464
Y95B8A.6a.2	1427	1225.13	109.88	2.26794
Y95B8A.6d.1	594	393.695	0	0
Y95B8A.11b.1	1398	1196.13	299.268	6.32672
Y95B8A.11a.1	1404	1202.13	310.808	6.53789
Y95B8A.11c.1	324	147.157	0	0
Y95B8A.5a.1	2595	2393.13	2463.89	26.0347
Y95B8A.5b.1	381	194.148	40.1113	5.22433
Y95B8A.5c.1	348	166.601	0	0
Y95B8A.18	143	28.9261	0	0
Y95B8A.4.1	944	742.132	85	2.89624
Y95B8A.12f.1	2011	1809.13	29.229	0.408546
Y95B8A.12a.1	1974	1772.13	0	0
Y95B8A.12b.1	1977	1775.13	57.184	0.814594
Y95B8A.12c.1	2017	1815.13	3.60989	0.0502902
Y95B8A.12d.1	1869	1667.13	10.9771	0.1665
Y95B8A.12e.1	1845	1643.13	0	0
Y95B8A.16	150	32.4436	0	0
Y95B8A.3	1020	818.132	0	0
Y95B8A.1b.1	913	711.132	598.605	21.2857
Y95B8A.1a.1	2535	2333.13	180.613	1.95752
Y95B8A.1a.2	2542	2340.13	2.78223	0.0300643
Y95B8A.14	106	14.915	0	0
Y95B8A.15	106	14.915	0	0
Y95B8A.13	91	13.5397	0	0
Y95B8A.t1	72	14.2368	0	0
Y34D9B.1a.2	1855	1653.13	54.3815	0.831843
Y34D9B.1b.2	1867	1665.13	30.7828	0.467473
Y34D9B.1a.1	1853	1651.13	293.633	4.49697
Y34D9B.1b.1	1865	1663.13	164.203	2.49661
F54A5.2b.1	1173	971.132	0	0
F54A5.2b.2	910	708.132	52.173	1.86307
F54A5.2a.1	2480	2278.13	153.864	1.70787
F54A5.3b.2	1619	1417.13	0	0
F54A5.3a.2	1624	1422.13	95.7577	1.70267
F54A5.3b.1	5250	5048.13	0	0
F54A5.3a.1	1623	1421.13	255.106	4.53925
F54A5.3c	1097	895.132	12.0342	0.339961
F54A5.3d	1087	885.132	0	0
F54A5.3e	811	609.177	0	0
F54A5.3f	947	745.132	12.6395	0.428936
F54A5.3g	4585	4383.13	43.3074	0.249848
F54A5.4	150	32.4436	1	0.779415
F54A5.5	150	32.4436	1	0.779415
F54A5.1.1	1786	1584.13	0	0
F54A5.1.2	1685	1483.13	333	5.67756
C54G6.3.1	1710	1508.13	36	0.603616
C54G6.6	449	254.737	0	0
C54G6.7	300	127.908	0	0
C54G6.2a.1	2077	1875.13	29.121	0.39271
C54G6.2b.1	537	338.119	0	0
C54G6.2c.1	237	82.9283	0	0
C54G6.1a.1	1118	916.132	682.765	18.8456
C54G6.1b.1	808	606.177	76.2345	3.18016
C54G6.8.1	189	52.8352	3	1.43581
C54G6.5.1	367	182.432	7217.62	1000.44
C54G6.5.2	355	172.495	415.379	60.8926
Y34D9A.11.1	315	139.872	3960	715.918
Y34D9A.1.2	1334	1132.13	2216	49.496
Y34D9A.1.1	1332	1130.13	0	0
Y34D9A.4.2	1794	1592.13	3335.93	52.9828
Y34D9A.4.1	1857	1655.13	0	0
Y34D9A.3f.1	2997	2795.13	9.1071	0.0823901
Y34D9A.3a.1	2554	2352.13	0	0
Y34D9A.3a.2	2491	2289.13	1170.75	12.9327
Y34D9A.3e.1	2456	2254.13	330.922	3.7123
Y34D9A.3f.2	2418	2216.13	0	0
Y34D9A.3b.1	2133	1931.13	0	0
Y34D9A.3c.1	1116	914.132	33.2647	0.920178
Y34D9A.3d.1	528	329.513	42.0357	3.22584
Y34D9A.7a.1	1502	1300.13	1116.56	21.7166
Y34D9A.7b.1	900	698.132	329.441	11.9327
Y34D9A.7c.1	234	81.1301	0	0
Y34D9A.6.1	414	223.202	1543	174.809
Y34D9A.8a.1	702	500.316	108.921	5.50511
Y34D9A.8a.2	617	416.3	0	0
Y34D9A.8b.1	975	773.132	51.0081	1.66833
Y34D9A.8c.1	303	130.352	17.0216	3.30203
Y34D9A.10.1	1797	1595.13	6.37762	0.101102
Y34D9A.10.2	1803	1601.13	4795.8	75.7411
Y34D9A.2.1	1514	1312.13	113.058	2.17882
R06A10.2a.1	2333	2131.13	222.364	2.63846
R06A10.2a.2	3436	3234.13	302.636	2.36625
R06A10.2b.1	858	656.177	0	0
R06A10.1b.1	649	447.768	0	0
R06A10.1a.1	753	551.214	25	1.14688
R06A10.5b.1	477	281.013	3.63864	0.327424
R06A10.5a.1	183	49.3225	1.36136	0.697951
R06A10.4.1	1605	1403.13	0.00180945	3.26096e-05
R06A10.4.2	1607	1405.13	216.998	3.90514
R06A10.6	21	15	0	0
ZK993.2a.1	1523	1321.13	9	0.172264
ZK993.2b.1	1278	1076.13	0	0
ZK993.5.1	1380	1178.13	4	0.0858546
ZK993.4	83	13.2393	0	0
ZK993.1a.1	796	594.177	29	1.23418
ZK993.1b.1	435	242.034	0	0
Y48G8AL.10a.1	3892	3690.13	1537.84	10.5382
Y48G8AL.10e.1	483	286.711	25.6933	2.26607
Y48G8AL.10d.1	1713	1511.13	65.2593	1.09204
Y48G8AL.10c.1	2613	2411.13	95.8618	1.00536
Y48G8AL.10b.1	2649	2447.13	0.349942	0.00361606
Y48G8AL.14.2	1172	970.132	327.213	8.52898
Y48G8AL.14.1	1016	814.132	0	0
Y48G8AL.18	177	46.0198	0	0
Y48G8AL.17	292	121.987	0	0
Y48G8AL.8.1	637	435.797	45265.3	2626.51
Y48G8AL.7.1	1401	1199.13	892.749	18.8261
Y48G8AL.11a.2	2199	1997.13	65.3066	0.82689
Y48G8AL.11a.1	2195	1993.13	1066.24	13.5274
Y48G8AL.11c.1	204	61.6138	0	0
Y48G8AL.11b.1	1554	1352.13	290.456	5.43199
Y48G8AL.6.2	4677	4475.13	988.754	5.58702
Y48G8AL.6.1	3497	3295.13	1485.96	11.4033
Y48G8AL.20	861	659.177	98.2859	3.77039
Y48G8AL.5a.2	2522	2320.13	2778.16	30.279
Y48G8AL.5a.1	2524	2322.13	836.534	9.10949
Y48G8AL.5b.1	1455	1253.13	0	0
Y48G8AL.5c.1	861	659.177	0	0
Y48G8AL.5d.1	549	349.688	327.306	23.6685
Y48G8AL.1a.1	3282	3080.13	2391.59	19.6343
Y48G8AL.1a.2	3275	3073.13	0	0
Y48G8AL.16.1	269	104.941	63.375	15.2711
Y48G8AL.12.1	348	166.601	2533.63	384.557
Y48G8AL.13a.2	1201	999.132	288.259	7.29554
Y48G8AL.13a.1	1141	939.132	2642.74	71.1582
Y48G8AL.13b.1	579	378.921	0	0
Y48G8AL.1b.1	2067	1865.13	0	0
Y48G8AL.1c.1	1932	1730.13	0	0
Y48G8AL.1d.1	1515	1313.13	205.728	3.96171
Y48G8AL.1e.1	642	440.797	246.68	14.1512
Y48G8AL.19	71	15.09	0	0
Y48G8AL.15.2	584	383.821	286	18.8423
Y48G8AL.15.1	572	372.217	2.73834e-06	1.86033e-07
Y48G8AR.1a.1	2983	2781.13	60.2641	0.547942
Y48G8AR.1a.2	2985	2783.13	22.1391	0.201152
Y48G8AR.1c.1	573	373.217	0.943963	0.0639575
Y48G8AR.1b.1	1692	1490.13	0	0
Y48G8AR.8.1	207	63.6254	0	0
Y48G8AR.7	235	81.7207	0	0
Y48G8AR.6	131	23.6671	0	0
Y48G8AR.4	49	15.4	1.5	2.46302
Y48G8AR.5	49	15.4	1.5	2.46302
Y48G8AR.2.1	1175	973.132	30.8975	0.802875
Y48G8AR.3.1	1353	1151.13	5.10255	0.112088
K12C11.4a.2	4794	4592.13	1035.71	5.70323
K12C11.4a.1	4788	4586.13	12.4084	0.0684176
K12C11.8	145	29.8167	0	0
K12C11.4b.1	3795	3593.13	127.851	0.899764
K12C11.4c.1	3090	2888.13	191.771	1.67904
K12C11.4d.1	2784	2582.13	42.2599	0.413854
K12C11.5.1	553	353.503	36	2.57517
K12C11.3b.1	375	189.344	1.3294	0.177542
K12C11.3c.1	629	428.051	34.3631	2.02999
K12C11.3a.1	576	376.02	39.3075	2.6434
K12C11.3a.2	725	523.283	0	0
K12C11.6.1	503	305.752	137.355	11.3599
K12C11.6.2	505	307.671	12.6445	1.03924
K12C11.7a.1	755	553.214	0	0
K12C11.7a.2	592	391.695	101	6.52034
K12C11.7b.1	210	65.5028	0	0
K12C11.2.1	482	285.749	11006	973.962
K12C11.1a.1	1634	1432.13	0.000924647	1.63264e-05
K12C11.1a.2	1637	1435.13	2484.69	43.7801
K12C11.1b.1	693	491.349	441.314	22.712
Y92H12BL.1a.2	2320	2118.13	237.854	2.83958
Y92H12BL.1a.1	2620	2418.13	258.739	2.7057
Y92H12BL.1b.1	612	411.328	39.7984	2.44667
Y92H12BL.5.2	1390	1188.13	609.241	12.9665
Y92H12BL.5.1	1384	1182.13	2.72429e-08	5.82754e-10
Y92H12BL.6.1	63	18.02	0	0
Y92H12BL.7.1	528	329.513	308.208	23.6521
Y92H12BL.4.1	324	147.157	27	4.63961
Y92H12BM.1.1	561	361.362	232	16.2347
Y92H12BR.7.1	1758	1556.13	555	9.0187
Y92H12BR.6.1	1283	1081.13	728	17.0275
Y92H12BR.2.1	701	499.316	0	0
Y92H12BR.2.2	703	501.316	1280	64.5648
Y92H12BR.3a.1	2516	2314.13	5183.81	56.6446
Y92H12BR.3b.1	1353	1151.13	0	0
Y92H12BR.3a.2	2478	2276.13	604.186	6.71229
Y92H12BR.4	1205	1003.13	21	0.529369
Y92H12BR.8.1	1030	828.132	1695	51.7568
F37F2.2.1	523	324.772	0	0
F37F2.2.2	529	330.513	1494	114.303
F37F2.4	135	25.3499	0	0
F47G6.4a.1	3889	3687.13	832.052	5.70636
F47G6.6	100	13.5463	0	0
F47G6.t1	73	13.881	0	0
F37F2.3.1	649	447.768	7	0.395314
F47G6.4b.1	1629	1427.13	121.588	2.15439
F47G6.4c.1	1095	893.132	208.36	5.89923
F47G6.3.1	1133	931.132	57	1.54796
F47G6.2.1	1867	1665.13	115	1.74641
F47G6.1c.1	1974	1772.13	0	0
F47G6.1a.2	1987	1785.13	211	2.98889
F47G6.1a.1	1981	1779.13	2.16394e-05	3.07563e-07
F47G6.1b.1	1539	1337.13	0	0
F47G6.5	21	15	0	0
Y92H12A.5b.1	5046	4844.13	1076.42	5.61906
Y92H12A.5b.2	5047	4845.13	807.435	4.21405
Y92H12A.5a.1	5030	4828.13	649.143	3.39984
Y92H12A.4a.2	4838	4636.13	116.433	0.635067
Y92H12A.4a.1	3649	3447.13	606.567	4.44957
Y92H12A.4b	3627	3425.13	0	0
Y92H12A.4c.1	2667	2465.13	0	0
Y92H12A.4d.1	2007	1805.13	3.34538e-08	4.68634e-10
Y92H12A.2a.1	2589	2387.13	643.155	6.81297
Y92H12A.2b.1	1798	1596.13	499.845	7.91889
Y92H12A.7	21	15	0	0
Y92H12A.1b.1	1614	1412.13	1643.89	29.4372
Y92H12A.1a.1	2529	2327.13	2331.92	25.339
Y92H12A.1c.1	1434	1232.13	3.47948e-06	7.14092e-08
Y92H12A.8	90	13.4224	3	5.65184
Y92H12A.t1	73	13.881	0	0
Y92H12A.1d.1	678	476.349	0.18569	0.00985737
Y73E7A.3a.1	1763	1561.13	181.027	2.93225
Y73E7A.3b.1	1630	1428.13	0	0
Y73E7A.3c.1	1430	1228.13	106.066	2.18388
Y73E7A.3d.1	717	515.283	2.90732	0.142674
Y73E7A.4.1	803	601.177	380	15.9837
Y73E7A.5	648	446.768	3	0.1698
Y73E7A.2.1	1841	1639.13	754	11.632
Y73E7A.6.2	496	298.972	486.748	41.1691
Y73E7A.6.1	492	295.287	347.252	29.737
Y73E7A.9a.1	3069	2867.13	143.641	1.26686
Y73E7A.9b.1	1053	851.132	46.1242	1.37034
Y73E7A.9c.1	900	698.132	1.05372e-08	3.81669e-10
Y73E7A.9d.1	552	352.526	10.2348	0.734147
Y73E7A.7a.1	1462	1260.13	647.702	12.9974
Y73E7A.7a.2	1436	1234.13	0	0
