target_id	length	eff_length	est_counts	tpm
F56C11.5a.2	1201	1004.97	90.8451	2.96377
F56C11.3.1	558	363.611	26.1287	2.35602
F56C11.3.2	564	369.488	427.416	37.9269
Y48G1BL.2a.2	7673	7476.97	1055.22	4.62718
Y48G1BL.2a.1	7665	7468.97	10.858	0.0476639
F56C11.t1	75	18.5344	1	1.76897
K10E9.2	1614	1417.97	4.23716	0.0979727
Y48G1BL.2b.1	5106	4909.97	668.919	4.46676
Y48G1BL.7.1	1070	873.974	14	0.525204
Y48G1BL.3	1468	1271.97	1711.81	44.1241
Y48G1BL.1	870	674.007	80.6257	3.922
Y48G1BL.4	428	240.27	41.4141	5.65128
Y48G1BL.8.1	613	417.78	14.1805	1.11286
Y48G1BL.5	933	736.974	251.412	11.1849
Y48G1BM.4	2385	2188.97	4	0.0599125
Y48G1BM.6	3780	3583.97	133.386	1.22023
Y48G1BM.7	271	107.612	4	1.2187
Y48G1BM.2	1791	1594.97	0	0
Y48G1BM.8	919	722.974	38	1.72329
Y48G1BM.1.1	1455	1258.97	129.784	3.3799
Y48G1BR.1.1	2090	1893.97	591.425	10.2382
Y48G1BR.1.2	2060	1863.97	14.4396	0.253989
T13E5.1	117	17.5799	0	0
C53D5.8	21	7.77778	0	0
C53D5.7	21	7.77778	0	0
C53D5.2.1	1141	944.974	89	3.08794
C53D5.4a.1	1453	1256.97	107.299	2.79877
C53D5.4b.1	1281	1084.97	159.72	4.82657
C53D5.4f.1	456	266.267	0	0
C53D5.4c.1	867	671.007	47.4993	2.32091
C53D5.4e.1	561	366.594	40.7238	3.64218
C53D5.4d.1	972	775.974	33.758	1.42636
C53D5.1c.1	1697	1500.97	0	0
C53D5.1a.2	1695	1498.97	550.872	12.0491
C53D5.1a.1	1689	1492.97	6.59955e-05	1.44931e-06
C53D5.1b.1	1682	1485.97	34.9808	0.771821
C53D5.1c.2	1604	1407.97	0.0337503	0.000785927
C53D5.1d.1	1170	973.974	28.1136	0.946385
C53D5.5a.1	2033	1836.97	698.345	12.4642
C53D5.5b.1	1791	1594.97	27.6552	0.568488
C53D5.6.2	3711	3514.97	9249.55	86.2773
C53D5.6.1	3710	3513.97	739.453	6.89939
Y48G1A.7	949	752.974	75.6371	3.29347
Y48G1A.5a.1	3492	3295.97	65.1224	0.647806
Y48G1A.5a.2	3499	3302.97	5788.29	57.457
Y48G1A.5b.1	588	393.125	280.303	23.3773
Y48G1A.4.2	2762	2565.97	1035.26	13.2281
Y48G1A.4.1	2756	2559.97	47.7394	0.61142
Y48G1A.3.2	1296	1099.97	921	27.4521
Y48G1A.3.1	1288	1091.97	0	0
Y48G1A.6b.1	2165	1968.97	636.201	10.5938
Y48G1A.6a.1	2227	2030.97	327.799	5.29178
Y48G1A.2.1	728	532.113	1747	107.643
Y48G1A.1.1	3102	2905.97	577	6.51002
R119.1	2697	2500.97	579	7.59045
R119.7a.2	2060	1863.97	2465.41	43.3659
R119.7a.1	2400	2203.97	1593.4	23.7037
R119.7b.1	2068	1871.97	0	0
R119.7b.2	2012	1815.97	0	0
R119.2.1	1860	1663.97	909.192	17.9146
R119.3.2	889	693.007	347.821	16.4557
R119.3.1	885	689.007	1184.18	56.3498
R119.6.1	1943	1746.97	0	0
R119.4.1	2315	2118.97	7886.84	122.033
R119.4.2	2325	2128.97	11998.2	184.775
R119.6.2	1715	1518.97	1521	32.8305
R119.5a.1	2129	1932.97	107.818	1.82879
R119.5b.1	2061	1864.97	162.182	2.8512
Y50C1A.1a.1	2398	2201.97	684	10.1846
Y50C1A.1b.1	1901	1704.97	6.11903e-08	1.17669e-09
Y50C1A.2.1	1277	1080.97	6	0.181985
C07F11.2.1	1571	1374.97	21	0.500753
C07F11.1.1	4080	3883.97	5.02663	0.0424326
C07F11.1.2	4083	3886.97	992.973	8.37576
W04C9.4.1	555	360.767	7.88689e-07	7.16766e-08
W04C9.4.2	556	361.732	1988	180.189
W04C9.5.1	1134	937.974	20	0.699097
W04C9.7	21	7.77778	0	0
W04C9.8	557	362.698	13	1.17516
W04C9.3.1	1574	1377.97	6	0.142761
W04C9.9.1	631	435.679	1	0.0752543
W04C9.6.1	1467	1270.97	81	2.08952
W04C9.2.2	454	264.498	2623	325.143
W04C9.2.1	452	262.6	7.00803e-06	8.74982e-07
W04C9.1a.1	2537	2340.97	1544.98	21.6384
W04C9.1b.1	2166	1969.97	0.0208446	0.000346921
Y65B4BL.3a.2	1129	932.974	277.756	9.76094
Y65B4BL.3a.1	998	801.974	267.244	10.9256
Y65B4BL.3b.1	747	551.087	0	0
Y65B4BL.4.1	1184	987.974	1386	45.9956
Y65B4BL.2a.1	2040	1843.97	4969.62	88.3622
Y65B4BL.2a.2	2052	1855.97	0.340129	0.00600855
Y65B4BL.2b.1	1725	1528.97	0	0
Y65B4BL.7a.1	982	785.974	96.5375	4.02704
Y65B4BL.7b.1	519	326.334	3.91794	0.393635
Y65B4BL.5a.1	2597	2400.97	15580.1	212.755
Y65B4BL.5b.1	2031	1834.97	0	0
Y65B4BL.5c.1	2181	1984.97	656.537	10.8443
Y65B4BL.10	150	30.4973	1	1.07507
Y65B4BL.9	129	21.5251	5	7.61594
Y65B4BL.6a.1	535	341.535	14	1.34398
Y65B4BL.6b.1	129	21.5251	0	0
Y65B4BL.8	92	14.8424	0	0
Y65B4BL.11	112	16.3753	0	0
Y65B4BL.12	289	121.105	0	0
Y65B4BL.1.2	1605	1408.97	113.129	2.63251
Y65B4BL.1.1	1149	952.974	0	0
Y65B4BM.3.1	1468	1271.97	27.8707	0.718403
Y65B4BM.2	72	19.0192	0	0
Y65B4BR.8.2	740	544.113	1114	67.1266
Y65B4BR.8.1	735	539.113	0	0
Y65B4BR.5.1	699	503.236	16514	1075.92
Y65B4BR.10	128	21.0987	0	0
Y65B4BR.4b.2	2971	2774.97	4990.98	58.9692
Y65B4BR.4b.1	2964	2767.97	3.17567e-05	3.76159e-07
Y65B4BR.4a.1	2974	2777.97	2105.29	24.8475
Y65B4BR.12	157	34.2075	0	0
Y65B4BR.4c.1	1524	1327.97	300.726	7.42471
Y65B4BR.4d.1	1518	1321.97	2.79208e-08	6.92473e-10
Y65B4BR.3.1	3360	3163.97	1459	15.1189
Y65B4BR.11	128	21.0987	7	10.8778
Y65B4BR.2d.1	1063	866.974	2.93109	0.110847
Y65B4BR.2a.1	1025	828.974	0.0027137	0.000107329
Y65B4BR.2f.1	1613	1416.97	5.25075e-05	1.21495e-06
Y65B4BR.2e.1	1558	1361.97	15.3485	0.369484
Y65B4BR.2b.1	657	461.466	1.07829	0.0766116
Y65B4BR.2c.1	699	503.236	3.63162	0.236606
Y65B4BR.1.1	1235	1038.97	47	1.48317
Y65B4BR.9.1	621	425.7	8	0.616148
Y65B4BR.6a.1	1505	1308.97	12.6465	0.316765
Y65B4BR.6b.1	1680	1483.97	897.354	19.826
F56A6.5.1	723	527.138	1	0.0621976
F56A6.8.1	213	66.8644	0	0
F56A6.2a.1	5696	5499.97	163.207	0.972919
F56A6.2b.1	5635	5438.97	551.793	3.32627
F56A6.3	990	793.974	0	0
F56A6.6	90	15.2678	0	0
F56A6.7	90	15.2678	0	0
F56A6.4a.2	1441	1244.97	1813.42	47.7569
F56A6.4a.1	1437	1240.97	2.58284	0.068239
F56A6.4b.1	537	343.42	0	0
F56A6.4d.1	957	760.974	0	0
F56A6.4c.1	1182	985.974	0	0
F56A6.1a.1	2890	2693.97	199.613	2.42937
F56A6.1b.1	2845	2648.97	0	0
Y65B4A.4.1	1320	1123.97	0	0
Y65B4A.4.2	1256	1059.97	33.9972	1.05159
Y65B4A.6a.1	1941	1744.97	76.5554	1.43842
Y65B4A.6a.2	2727	2530.97	794.982	10.2984
Y65B4A.10	213	66.8644	0	0
Y65B4A.11	110	15.9901	0	0
Y65B4A.6b.1	840	644.007	206.463	10.5111
Y65B4A.3.1	804	608.007	1517	81.8042
Y65B4A.2b.1	1630	1433.97	84.3514	1.92863
Y65B4A.2c.1	1408	1211.97	0	0
Y65B4A.2a.1	1511	1314.97	140.649	3.50685
Y65B4A.7a.1	501	308.942	34	3.60828
Y65B4A.7b.1	288	120.245	0	0
Y65B4A.1.1	2309	2112.97	2199	34.1216
Y65B4A.8.2	1974	1777.97	323.784	5.97074
Y65B4A.8.1	1963	1766.97	459.587	8.52777
Y65B4A.9a.1	1322	1125.97	114.616	3.33746
Y65B4A.9b.1	1456	1259.97	14.3935	0.374545
Y18H1A.14.1	1478	1281.97	1	0.0255752
Y18H1A.11b.1	864	668.007	4.41544	0.216716
Y18H1A.11a.1	886	690.007	113.504	5.39334
Y18H1A.11d.1	417	230.236	0	0
Y18H1A.11c.1	651	455.531	19.0802	1.37329
Y18H1A.10.1	1544	1347.97	79	1.92152
Y18H1A.1.1	1556	1359.97	143	3.4475
Y18H1A.4.2	911	714.974	429.027	19.674
Y18H1A.4.1	957	760.974	529.973	22.834
Y18H1A.2a.1	958	761.974	3.66325e-07	1.57625e-08
Y18H1A.2a.2	963	766.974	1144.31	48.917
Y18H1A.2b.1	907	710.974	19.6938	0.908186
Y18H1A.3a.2	4295	4098.97	0	0
Y18H1A.3a.1	4312	4115.97	1869.63	14.893
Y18H1A.3b.1	1830	1633.97	1.36412e-07	2.7372e-09
Y18H1A.3c.1	2247	2050.97	353.371	5.64897
Y18H1A.3d.1	2904	2707.97	0	0
Y18H1A.3e.1	3921	3724.97	0	0
Y18H1A.7a.1	1605	1408.97	597	13.8922
Y18H1A.7b.1	144	27.8469	0	0
Y18H1A.6a.1	2324	2127.97	810.848	12.4931
Y18H1A.6c.1	1716	1519.97	2.84792	0.0614313
Y18H1A.6b.1	1185	988.974	151.029	5.00695
Y18H1A.6d.1	243	87.2331	2.27548	0.855246
Y18H1A.15.1	2037	1840.97	41	0.730188
Y18H1A.18.1	367	185.635	2	0.353239
Y18H1A.13.1	1148	951.974	15	0.516612
Y18H1A.17	167	39.2137	0	0
Y18H1A.12a.1	724	528.138	5	0.310399
Y18H1A.12b.1	519	326.334	0	0
Y18H1A.9.1	1826	1629.97	47	0.9454
Y18H1A.t1	84	16.3196	0	0
Y18H1A.8a.1	756	560.06	9	0.526873
Y18H1A.16	83	16.5015	0	0
Y18H1A.8b.1	195	55.6659	0	0
T06A4.2.2	616	420.76	49	3.81821
T06A4.2.1	618	422.74	0	0
T06A4.3a.2	1769	1572.97	111.345	2.32086
T06A4.3a.1	1810	1613.97	0	0
T06A4.3b.1	1523	1326.97	27.6545	0.683285
T06A4.1a.1	3164	2967.97	0	0
T06A4.1b.1	1896	1699.97	24	0.462879
T06A4.1a.2	1937	1740.97	0	0
T06A4.5	221	72.0719	0	0
T06A4.4	146	28.7548	0	0
T06A4.6	85	15.8471	0	0
T06A4.7	123	19.4738	0	0
Y73A3A.1	299	128.998	0	0
Y73A3A.2	144	27.8469	0	0
ZC123.3a.1	5453	5256.97	0.00346777	2.16279e-05
ZC123.3a.2	5458	5261.97	345.728	2.15419
ZC123.t1	73	18.8735	0	0
ZC123.8	241	85.7153	0	0
ZC123.10	150	30.4973	0	0
ZC123.11	183	48.3344	0	0
ZC123.7	148	29.7021	0	0
ZC123.3b.1	3762	3565.97	1.92906	0.0177364
ZC123.5	51	17.7193	0	0
ZC123.9	271	107.612	1	0.304675
ZC123.3c.1	3708	3511.97	185.241	1.72935
ZC123.3d.1	3414	3217.97	49.9803	0.509231
ZC123.3e.1	3072	2875.97	220.809	2.51727
ZC123.3f.1	2187	1990.97	72.3096	1.19077
ZC123.6	50	16.7193	1	1.96101
ZC123.1.2	2395	2198.97	83.9999	1.25244
ZC123.1.1	2389	2192.97	0.000102538	1.53303e-06
ZC123.4a.1	1717	1520.97	296	6.3807
ZC123.4c.1	1185	988.974	0	0
ZC123.4b.1	1611	1414.97	0	0
Y95B8A.17	321	146.676	0	0
Y95B8A.8.2	3056	2859.97	0	0
Y95B8A.8.1	3311	3114.97	4155	43.7336
Y95B8A.10a.1	2978	2781.97	0	0
Y95B8A.10a.2	3007	2810.97	958.385	11.1784
Y95B8A.10c.1	1461	1264.97	118.715	3.07695
Y95B8A.10b.1	2094	1897.97	0.000206495	3.56712e-06
Y95B8A.6c.1	1078	881.974	154.477	5.74258
Y95B8A.6a.1	1444	1247.97	723.982	19.0204
Y95B8A.6a.2	1427	1230.97	73.6442	1.9615
Y95B8A.6d.1	594	398.974	36.5015	2.99961
Y95B8A.11b.1	1398	1201.97	332.875	9.07996
Y95B8A.11a.1	1404	1207.97	90.5207	2.45691
Y95B8A.11c.1	324	149.204	0	0
Y95B8A.5a.1	2595	2398.97	1620.77	22.151
Y95B8A.5b.1	381	197.996	12.2319	2.02551
Y95B8A.5c.1	348	169.1	0	0
Y95B8A.18	143	27.3443	0	0
Y95B8A.4.1	944	747.974	63	2.76155
Y95B8A.12f.1	2011	1814.97	56.0329	1.01221
Y95B8A.12a.1	1974	1777.97	0.261789	0.00482753
Y95B8A.12b.1	1977	1780.97	0	0
Y95B8A.12c.1	2017	1820.97	0	0
Y95B8A.12d.1	1869	1672.97	13.0816	0.256373
Y95B8A.12e.1	1845	1648.97	46.6237	0.927025
Y95B8A.16	150	30.4973	0	0
Y95B8A.3	1020	823.974	0.669607	0.0266443
Y95B8A.1b.1	913	716.974	210.675	9.63405
Y95B8A.1a.1	2535	2338.97	70.1989	0.984018
Y95B8A.1a.2	2542	2345.97	1.12583	0.0157343
Y95B8A.14	106	15.0533	0	0
Y95B8A.15	106	15.0533	0	0
Y95B8A.13	91	15.1597	0	0
Y95B8A.t1	72	19.0192	0	0
Y34D9B.1a.2	1855	1658.97	289.391	5.71931
Y34D9B.1b.2	1867	1670.97	225.816	4.4308
Y34D9B.1a.1	1853	1656.97	61.3905	1.21474
Y34D9B.1b.1	1865	1668.97	48.403	0.95087
F54A5.2b.1	1173	976.974	0	0
F54A5.2b.2	910	713.974	39.7151	1.82378
F54A5.2a.1	2480	2283.97	77.6866	1.1152
F54A5.3b.2	1619	1422.97	0	0
F54A5.3a.2	1624	1427.97	313.591	7.20016
F54A5.3b.1	5250	5053.97	28.2087	0.182999
F54A5.3a.1	1623	1426.97	5.46581	0.125585
F54A5.3c	1097	900.974	10.5712	0.384691
F54A5.3d	1087	890.974	28.4392	1.04653
F54A5.3e	811	615.007	21.802	1.16229
F54A5.3f	947	750.974	0	0
F54A5.3g	4585	4388.97	25.5203	0.190643
F54A5.4	150	30.4973	1	1.07507
F54A5.5	150	30.4973	1	1.07507
F54A5.1.1	1786	1589.97	13.8603	0.285812
F54A5.1.2	1685	1488.97	217.14	4.78135
C54G6.3.1	1710	1513.97	77	1.66752
C54G6.6	449	259.777	0	0
C54G6.7	300	129.837	0	0
C54G6.2a.1	2077	1880.97	16	0.278892
C54G6.2b.1	537	343.42	0	0
C54G6.2c.1	237	82.8333	0	0
C54G6.1a.1	1118	921.974	600.013	21.3373
C54G6.1b.1	808	612.007	174.987	9.3745
C54G6.8.1	189	52.0202	0	0
C54G6.5.1	367	185.635	990.375	174.92
C54G6.5.2	355	175.076	59.6248	11.1661
Y34D9A.11.1	315	141.901	859	198.475
Y34D9A.1.2	1334	1137.97	1556	44.8307
Y34D9A.1.1	1332	1135.97	2.57038e-07	7.41871e-09
Y34D9A.4.2	1794	1597.97	2541.94	52.1549
Y34D9A.4.1	1857	1660.97	0	0
Y34D9A.3f.1	2997	2800.97	4.56546	0.0534409
Y34D9A.3a.1	2554	2357.97	0	0
Y34D9A.3a.2	2491	2294.97	816.144	11.6597
Y34D9A.3e.1	2456	2259.97	258.056	3.74377
Y34D9A.3f.2	2418	2221.97	0	0
Y34D9A.3b.1	2133	1936.97	0	0
Y34D9A.3c.1	1116	919.974	29.2896	1.04385
Y34D9A.3d.1	528	334.938	0	0
Y34D9A.7a.1	1502	1305.97	1060.83	26.6324
Y34D9A.7b.1	900	703.974	250.168	11.6513
Y34D9A.7c.1	234	80.8285	0	0
Y34D9A.6.1	414	227.573	1175	169.284
Y34D9A.8a.1	702	506.236	189.965	12.3032
Y34D9A.8a.2	617	421.76	0	0
Y34D9A.8b.1	975	778.974	19.565	0.823486
Y34D9A.8c.1	303	132.117	0.116915	0.029014
Y34D9A.10.1	1797	1600.97	175.436	3.5928
Y34D9A.10.2	1803	1606.97	2848.52	58.1178
Y34D9A.2.1	1514	1317.97	93.1136	2.31635
R06A10.2a.1	2333	2136.97	305.998	4.69481
R06A10.2a.2	3436	3239.97	215.002	2.1757
R06A10.2b.1	858	662.007	7.33005e-08	3.6303e-09
R06A10.1b.1	649	453.531	17.624	1.27407
R06A10.1a.1	753	557.06	14.376	0.846127
R06A10.5b.1	477	286.081	7.21981	0.827436
R06A10.5a.1	183	48.3344	0.78019	0.529227
R06A10.4.1	1605	1408.97	1.66993e-05	3.88593e-07
R06A10.4.2	1607	1410.97	161	3.74115
R06A10.6	21	7.77778	0	0
ZK993.2a.1	1523	1326.97	16.2487	0.40147
ZK993.2b.1	1278	1081.97	7.75134	0.234887
ZK993.5.1	1380	1183.97	9	0.249229
ZK993.4	83	16.5015	0	0
ZK993.1a.1	796	600.007	15	0.819659
ZK993.1b.1	435	246.783	0	0
Y48G8AL.10a.1	3892	3695.97	944.944	8.38254
Y48G8AL.10e.1	483	291.761	8.93593	1.00418
Y48G8AL.10d.1	1713	1516.97	61.4062	1.32719
Y48G8AL.10c.1	2613	2416.97	187.714	2.54638
Y48G8AL.10b.1	2649	2452.97	2.26678e-06	3.02981e-08
Y48G8AL.14.2	1172	975.974	566.683	19.0371
Y48G8AL.14.1	1016	819.974	0	0
Y48G8AL.18	177	44.6289	0	0
Y48G8AL.17	292	123.495	0	0
Y48G8AL.8.1	637	441.659	35818.5	2659.01
Y48G8AL.7.1	1401	1204.97	848.487	23.0869
Y48G8AL.11a.2	2199	2002.97	717.344	11.7422
Y48G8AL.11a.1	2195	1998.97	0.000134618	2.20798e-06
Y48G8AL.11c.1	204	60.989	0	0
Y48G8AL.11b.1	1554	1357.97	230.656	5.56893
Y48G8AL.6.2	4677	4480.97	706.782	5.17144
Y48G8AL.6.1	3497	3300.97	1334.34	13.2533
Y48G8AL.20	861	665.007	35.8792	1.76895
Y48G8AL.5a.2	2522	2325.97	3427.34	48.3116
Y48G8AL.5a.1	2524	2327.97	71.5433	1.0076
Y48G8AL.5b.1	1455	1258.97	0	0
Y48G8AL.5c.1	861	665.007	0	0
Y48G8AL.5d.1	549	354.92	317.114	29.2943
Y48G8AL.1a.1	3282	3085.97	1861.71	19.7797
Y48G8AL.1a.2	3275	3078.97	3.16901e-05	3.37455e-07
Y48G8AL.16.1	269	106.07	30.3603	9.38446
Y48G8AL.12.1	348	169.1	354.64	68.7611
Y48G8AL.13a.2	1201	1004.97	236.166	7.7048
Y48G8AL.13a.1	1141	944.974	2276.83	78.9969
Y48G8AL.13b.1	579	384.291	0	0
Y48G8AL.1b.1	2067	1870.97	0	0
Y48G8AL.1c.1	1932	1735.97	0	0
Y48G8AL.1d.1	1515	1318.97	44.9184	1.11657
Y48G8AL.1e.1	642	446.595	152.368	11.1861
Y48G8AL.19	71	19.1224	0	0
Y48G8AL.15.2	584	389.162	232	19.5459
Y48G8AL.15.1	572	377.417	0	0
Y48G8AR.1a.1	2983	2786.97	3.16131e-05	3.71906e-07
Y48G8AR.1a.2	2985	2788.97	176.154	2.07084
Y48G8AR.1c.1	573	378.327	11.444	0.991764
Y48G8AR.1b.1	1692	1495.97	23.4018	0.51289
Y48G8AR.8.1	207	62.8859	2	1.04274
Y48G8AR.7	235	81.4775	1	0.402403
Y48G8AR.6	131	22.2803	0	0
Y48G8AR.4	49	16.9057	0	0
Y48G8AR.5	49	16.9057	0	0
Y48G8AR.2.1	1175	978.974	48.2598	1.61627
Y48G8AR.3.1	1353	1156.97	1.7402	0.0493144
K12C11.4a.2	4794	4597.97	865.045	6.16838
K12C11.4a.1	4788	4591.97	18.7417	0.133816
K12C11.8	145	28.3456	0	0
K12C11.4b.1	3795	3598.97	196.466	1.78981
K12C11.4c.1	3090	2893.97	106.233	1.20355
K12C11.4d.1	2784	2587.97	53.5136	0.677958
K12C11.5.1	553	358.818	16	1.46199
K12C11.3b.1	375	192.688	0	0
K12C11.3c.1	629	433.679	19.7537	1.49341
K12C11.3a.1	576	381.327	15.6665	1.34701
K12C11.3a.2	725	529.138	3.57983	0.221815
K12C11.6.1	503	310.942	194.093	20.4658
K12C11.6.2	505	312.792	13.8695	1.4538
K12C11.7a.1	755	559.06	3.58005	0.209956
K12C11.7a.2	592	396.974	134.458	11.1051
K12C11.7b.1	210	64.8424	0	0
K12C11.2.1	482	290.831	6574	741.117
K12C11.1a.1	1634	1437.97	177.462	4.04624
K12C11.1a.2	1637	1440.97	2700.98	61.4558
K12C11.1b.1	693	497.26	295.563	19.4879
Y92H12BL.1a.2	2320	2123.97	139.663	2.15591
Y92H12BL.1a.1	2620	2423.97	597.914	8.0874
Y92H12BL.1b.1	612	416.78	76.7887	6.04072
Y92H12BL.5.2	1390	1193.97	701.654	19.2675
Y92H12BL.5.1	1384	1187.97	0	0
Y92H12BL.6.1	63	21.907	0	0
Y92H12BL.7.1	528	334.938	217.122	21.2538
Y92H12BL.4.1	324	149.204	51	11.207
Y92H12BM.1.1	561	366.594	144	12.8788
Y92H12BR.7.1	1758	1561.97	610	12.8043
Y92H12BR.6.1	1283	1086.97	400	12.0653
Y92H12BR.2.1	701	505.236	0	0
Y92H12BR.2.2	703	507.236	896	57.9156
Y92H12BR.3a.1	2516	2319.97	4009.67	56.6662
Y92H12BR.3b.1	1353	1156.97	13.7088	0.388484
Y92H12BR.3a.2	2478	2281.97	48.6217	0.698583
Y92H12BR.4	1205	1008.97	10	0.324951
Y92H12BR.8.1	1030	833.974	1183	46.5083
F37F2.2.1	523	330.208	0.00028208	2.80081e-05
F37F2.2.2	529	335.842	686	66.9711
F37F2.4	135	23.9505	0	0
F47G6.4a.1	3889	3692.97	768.008	6.81848
F47G6.6	100	14.4169	0	0
F47G6.t1	73	18.8735	0	0
F37F2.3.1	649	453.531	1	0.0722922
F47G6.4b.1	1629	1432.97	131.348	3.00526
F47G6.4c.1	1095	898.974	89.6446	3.26945
F47G6.3.1	1133	936.974	41	1.43468
F47G6.2.1	1867	1670.97	184	3.61033
F47G6.1c.1	1974	1777.97	0	0
F47G6.1a.2	1987	1790.97	107.938	1.97599
F47G6.1a.1	1981	1784.97	3.09047e-08	5.67663e-10
F47G6.1b.1	1539	1342.97	22.0619	0.538608
F47G6.5	21	7.77778	0	0
Y92H12A.5b.1	5046	4849.97	615.766	4.16269
Y92H12A.5b.2	5047	4850.97	463.006	3.12936
Y92H12A.5a.1	5030	4833.97	423.229	2.87058
Y92H12A.4a.2	4838	4641.97	151.28	1.0685
Y92H12A.4a.1	3649	3452.97	714.72	6.78643
Y92H12A.4b	3627	3430.97	0	0
Y92H12A.4c.1	2667	2470.97	0	0
Y92H12A.4d.1	2007	1810.97	0	0
Y92H12A.2a.1	2589	2392.97	674.522	9.2418
Y92H12A.2b.1	1798	1601.97	572.478	11.7166
Y92H12A.7	21	7.77778	0	0
Y92H12A.1b.1	1614	1417.97	1057.81	24.4591
Y92H12A.1a.1	2529	2332.97	1597.31	22.448
Y92H12A.1c.1	1434	1237.97	7.63559e-08	2.02223e-09
Y92H12A.8	90	15.2678	0	0
Y92H12A.t1	73	18.8735	0	0
Y92H12A.1d.1	678	482.376	101.879	6.92461
Y73E7A.3a.1	1763	1566.97	44.7075	0.935442
Y73E7A.3b.1	1630	1433.97	0	0
Y73E7A.3c.1	1430	1233.97	67.0668	1.78197
Y73E7A.3d.1	717	521.188	14.2257	0.894907
Y73E7A.4.1	803	607.007	425	22.9559
Y73E7A.5	648	452.531	8	0.579616
Y73E7A.2.1	1841	1644.97	489	9.74649
Y73E7A.6.2	496	304.118	396.983	42.7984
Y73E7A.6.1	492	300.307	98.017	10.7012
Y73E7A.9a.1	3069	2872.97	678.341	7.74132
Y73E7A.9b.1	1053	856.974	89.543	3.4258
Y73E7A.9c.1	900	703.974	0	0
Y73E7A.9d.1	552	357.852	43.116	3.95032
Y73E7A.7a.1	1462	1265.97	449.04	11.6294
