target_id	length	eff_length	est_counts	tpm
F53G12.16	221	68.4693	1	0.366864
F53G12.15	149	30.0739	0	0
F53G12.10.1	799	597.737	44263.7	1860.11
F53G12.10.2	820	618.737	9636.28	391.205
F53G12.17	150	30.4287	0	0
F53G12.12	134	23.373	0	0
F53G12.9a.1	929	727.567	73	2.52029
F53G12.9b.1	237	79.2083	0	0
F53G12.8.1	561	362.108	100	6.93685
F53G12.14	21	10.5833	0	0
F53G12.7a.1	1133	931.525	26.1867	0.706133
F53G12.7b.1	777	575.8	13.8133	0.602598
F53G12.6.1	1586	1384.53	89	1.61469
F53G12.5a.1	2039	1837.53	22.6275	0.309317
F53G12.5b.1	2030	1828.53	311.369	4.27735
F53G12.5a.2	1989	1787.53	13871.4	194.926
F53G12.5c.1	543	344.773	745.559	54.3188
F53G12.4.1	1070	868.525	98	2.83429
F53G12.3.1	4512	4310.53	1.00744	0.0058707
F53G12.18.1	222	69.093	1	0.363552
F56C11.1.2	5185	4983.53	327.104	1.64873
F56C11.1.1	4667	4465.53	687.889	3.86943
F56C11.2a.1	2698	2496.53	365.018	3.67264
F56C11.2a.2	2809	2607.53	46.9824	0.452593
F56C11.2b.1	2010	1808.53	0	0
F56C11.6a.1	1847	1645.53	78.223	1.19407
F56C11.6a.2	1911	1709.53	282.588	4.15221
F56C11.6b.1	1686	1484.53	214.102	3.62271
F56C11.6c	1696	1494.53	9.08718	0.152731
F56C11.7	60	25.3194	0	0
F56C11.5b.1	911	709.567	427.887	15.1473
F56C11.5a.1	1024	822.525	272.702	8.328
F56C11.5a.2	1201	999.525	169.411	4.25744
F56C11.3.1	558	359.263	8.86009	0.619479
F56C11.3.2	564	364.991	584.14	40.2008
Y48G1BL.2a.2	7673	7471.53	182.069	0.612106
Y48G1BL.2a.1	7665	7463.53	806.276	2.71357
F56C11.t1	75	23.1141	0.5	0.543368
K10E9.2	1614	1412.53	38.623	0.686832
Y48G1BL.2b.1	5106	4904.53	699.655	3.58334
Y48G1BL.7.1	1070	868.525	7	0.202449
Y48G1BL.3	1468	1266.53	1445.31	28.6647
Y48G1BL.1	870	668.603	217.868	8.18513
Y48G1BL.4	428	236.076	156.176	16.6174
Y48G1BL.8.1	613	413.113	27.1871	1.65309
Y48G1BL.5	933	731.567	369.206	12.677
Y48G1BM.4	2385	2183.53	7.7294	0.0889178
Y48G1BM.6	3780	3578.53	480.652	3.37387
Y48G1BM.7	271	103.464	4	0.971113
Y48G1BM.2	1791	1589.53	6.2706	0.099093
Y48G1BM.8	919	717.567	59.0122	2.06576
Y48G1BM.1.1	1455	1253.53	38.0708	0.762887
Y48G1BR.1.1	2090	1888.53	62.9508	0.837298
Y48G1BR.1.2	2060	1858.53	411.633	5.56343
T13E5.1	117	18.0424	0	0
C53D5.8	21	10.5833	0	0
C53D5.7	21	10.5833	0	0
C53D5.2.1	1141	939.525	126	3.36871
C53D5.4a.1	1453	1251.53	207.044	4.1555
C53D5.4b.1	1281	1079.53	235.763	5.48585
C53D5.4f.1	456	261.915	0	0
C53D5.4c.1	867	665.603	2.33841	0.0882484
C53D5.4e.1	561	362.108	0	0
C53D5.4d.1	972	770.567	152.855	4.98277
C53D5.1c.1	1697	1495.53	0	0
C53D5.1a.2	1695	1493.53	471.444	7.929
C53D5.1a.1	1689	1487.53	0.00103537	1.74837e-05
C53D5.1b.1	1682	1480.53	35.3285	0.599392
C53D5.1c.2	1604	1402.53	347.226	6.21875
C53D5.1d.1	1170	968.525	2.06584e-05	5.35781e-07
C53D5.5a.1	2033	1831.53	854	11.7124
C53D5.5b.1	1791	1589.53	0	0
C53D5.6.2	3711	3509.53	9299.08	66.5568
C53D5.6.1	3710	3508.53	627.924	4.49555
Y48G1A.7	949	747.567	70.471	2.36789
Y48G1A.5a.1	3492	3290.53	500.093	3.81756
Y48G1A.5a.2	3499	3297.53	4775.03	36.3738
Y48G1A.5b.1	588	388.453	280.458	18.1356
Y48G1A.4.2	2762	2560.53	1388.76	13.6238
Y48G1A.4.1	2756	2554.53	0.238683	0.00234699
Y48G1A.3.2	1296	1094.53	1181	27.1035
Y48G1A.3.1	1288	1086.53	0	0
Y48G1A.6b.1	2165	1963.53	834.559	10.6763
Y48G1A.6a.1	2227	2025.53	142.441	1.76644
Y48G1A.2.1	728	526.977	2082	99.2407
Y48G1A.1.1	3102	2900.53	545	4.71977
R119.1	2697	2495.53	580	5.83804
R119.7a.2	2060	1858.53	2171.87	29.354
R119.7a.1	2400	2198.53	1515.47	17.3148
R119.7b.1	2068	1866.53	0	0
R119.7b.2	2012	1810.53	27.7638	0.38519
R119.2.1	1860	1658.53	876.89	13.2808
R119.3.2	889	687.567	1446.1	52.8305
R119.3.1	885	683.603	224.514	8.24975
R119.6.1	1943	1741.53	37.4794	0.540584
R119.4.1	2315	2113.53	7929.41	94.2398
R119.4.2	2325	2123.53	12783.6	151.216
R119.6.2	1715	1513.53	1766.91	29.3241
R119.5a.1	2129	1927.53	177.439	2.31234
R119.5b.1	2061	1859.53	180.561	2.43906
Y50C1A.1a.1	2398	2196.53	583.383	6.67142
Y50C1A.1b.1	1901	1699.53	79.617	1.17674
Y50C1A.2.1	1277	1075.53	19	0.443746
C07F11.2.1	1571	1369.53	19	0.348485
C07F11.1.1	4080	3878.53	747.586	4.84167
C07F11.1.2	4083	3881.53	255.414	1.65289
W04C9.4.1	555	356.359	0.000508213	3.58228e-05
W04C9.4.2	556	357.34	2578	181.219
W04C9.5.1	1134	932.525	26	0.700348
W04C9.7	21	10.5833	0	0
W04C9.8	557	358.263	35	2.45396
W04C9.3.1	1574	1372.53	7	0.128109
W04C9.9.1	631	430.867	0	0
W04C9.6.1	1467	1265.53	88	1.74668
W04C9.2.2	454	260.099	3748	361.961
W04C9.2.1	452	258.24	1.57892e-08	1.53581e-09
W04C9.1a.1	2537	2335.53	1378.65	14.8276
W04C9.1b.1	2166	1964.53	205.348	2.62563
Y65B4BL.3a.2	1129	927.525	177.009	4.79369
Y65B4BL.3a.1	998	796.525	378.991	11.9517
Y65B4BL.3b.1	747	545.92	0	0
Y65B4BL.4.1	1184	982.525	1403	35.8686
Y65B4BL.2a.1	2040	1838.53	5443.8	74.3762
Y65B4BL.2a.2	2052	1850.53	0.121153	0.00164453
Y65B4BL.2b.1	1725	1523.53	0	0
Y65B4BL.7a.1	982	780.525	89.8734	2.89231
Y65B4BL.7b.1	519	321.645	0	0
Y65B4BL.5a.1	2597	2395.53	14600.6	153.098
Y65B4BL.5b.1	2031	1829.53	0	0
Y65B4BL.5c.1	2181	1979.53	508.623	6.4541
Y65B4BL.10	150	30.4287	0	0
Y65B4BL.9	129	21.4684	2.35807	2.75905
Y65B4BL.6a.1	535	336.919	15	1.11832
Y65B4BL.6b.1	129	21.4684	0	0
Y65B4BL.8	92	16.4615	0	0
Y65B4BL.11	112	16.8673	0	0
Y65B4BL.12	289	117.299	1	0.214144
Y65B4BL.1.2	1605	1403.53	135	2.4161
Y65B4BL.1.1	1149	947.525	0	0
Y65B4BM.3.1	1468	1266.53	0	0
Y65B4BM.2	72	23.9603	0	0
Y65B4BR.8.2	740	538.949	1533	71.4489
Y65B4BR.8.1	735	533.949	0	0
Y65B4BR.5.1	699	498.274	21618	1089.8
Y65B4BR.10	128	21.1343	2	2.37708
Y65B4BR.4b.2	2971	2769.53	5106.49	46.3146
Y65B4BR.4b.1	2964	2762.53	0.00401443	3.65022e-05
Y65B4BR.4a.1	2974	2772.53	2612.91	23.6728
Y65B4BR.12	157	33.6084	0	0
Y65B4BR.4c.1	1524	1322.53	130.547	2.4795
Y65B4BR.4d.1	1518	1316.53	0.0565581	0.00107911
Y65B4BR.3.1	3360	3158.53	1542	12.2631
Y65B4BR.11	128	21.1343	11	13.0739
Y65B4BR.2d.1	1063	861.525	0	0
Y65B4BR.2a.1	1025	823.525	0	0
Y65B4BR.2f.1	1613	1411.53	5.40516	0.0961881
Y65B4BR.2e.1	1558	1356.53	29.0282	0.537518
Y65B4BR.2b.1	657	456.559	0	0
Y65B4BR.2c.1	699	498.274	7.15203	0.360547
Y65B4BR.1.1	1235	1033.53	59	1.43394
Y65B4BR.9.1	621	420.912	10	0.596774
Y65B4BR.6a.1	1505	1303.53	33.6507	0.64845
Y65B4BR.6b.1	1680	1478.53	136.349	2.31646
F56A6.5.1	723	521.977	0	0
F56A6.8.1	213	63.3697	0	0
F56A6.2a.1	5696	5494.53	225.501	1.03091
F56A6.2b.1	5635	5433.53	659.499	3.04883
F56A6.3	990	788.525	1.99108	0.063427
F56A6.6	90	16.9327	0	0
F56A6.7	90	16.9327	0	0
F56A6.4a.2	1441	1239.53	1971.99	39.9624
F56A6.4a.1	1437	1235.53	0.00588443	0.000119634
F56A6.4b.1	537	338.883	0	0
F56A6.4d.1	957	755.567	0	0
F56A6.4c.1	1182	980.525	0	0
F56A6.1a.1	2890	2688.53	225.69	2.10863
F56A6.1b.1	2845	2643.53	0	0
Y65B4A.4.1	1320	1118.53	7.86463	0.176617
Y65B4A.4.2	1256	1054.53	53.9246	1.28449
Y65B4A.6a.1	1941	1739.53	216.842	3.13121
Y65B4A.6a.2	2727	2525.53	702.308	6.98517
Y65B4A.10	213	63.3697	0	0
Y65B4A.11	110	16.2783	8.47326	13.075
Y65B4A.6b.1	840	638.603	304.809	11.9894
Y65B4A.3.1	804	602.737	1871	77.9735
Y65B4A.2b.1	1630	1428.53	108.04	1.89975
Y65B4A.2c.1	1408	1206.53	0	0
Y65B4A.2a.1	1511	1309.53	146.96	2.81895
Y65B4A.7a.1	501	304.316	17.8359	1.47222
Y65B4A.7b.1	288	116.634	1.16406	0.250697
Y65B4A.1.1	2309	2107.53	2270	27.0554
Y65B4A.8.2	1974	1772.53	461.63	6.54189
Y65B4A.8.1	1963	1761.53	98.6787	1.40713
Y65B4A.9a.1	1322	1120.53	136.038	3.04958
Y65B4A.9b.1	1456	1254.53	78.2454	1.56668
Y18H1A.14.1	1478	1276.53	6	0.118065
Y18H1A.11b.1	864	662.603	13.0439	0.494486
Y18H1A.11a.1	886	684.603	105.445	3.86892
Y18H1A.11d.1	417	225.849	23.3989	2.60243
Y18H1A.11c.1	651	450.655	34.1119	1.90135
Y18H1A.10.1	1544	1342.53	81	1.51553
Y18H1A.1.1	1556	1354.53	75	1.39083
Y18H1A.4.2	911	709.567	772.913	27.3614
Y18H1A.4.1	957	755.567	397.087	13.2012
Y18H1A.2a.1	958	756.567	0.294058	0.00976307
Y18H1A.2a.2	963	761.567	1310.74	43.2325
Y18H1A.2b.1	907	705.567	58.9641	2.09918
Y18H1A.3a.2	4295	4093.53	8.65102e-06	5.30849e-08
Y18H1A.3a.1	4312	4110.53	1413.3	8.63653
Y18H1A.3b.1	1830	1628.53	2.11187e-08	3.25742e-10
Y18H1A.3c.1	2247	2045.53	318.696	3.91357
Y18H1A.3d.1	2904	2702.53	0	0
Y18H1A.3e.1	3921	3719.53	0	0
Y18H1A.7a.1	1605	1403.53	824	14.7471
Y18H1A.7b.1	144	27.9517	0	0
Y18H1A.6a.1	2324	2122.53	833.086	9.85912
Y18H1A.6c.1	1716	1514.53	2.70042	0.0447873
Y18H1A.6b.1	1185	983.525	218.513	5.58076
Y18H1A.6d.1	243	83.2174	18.7003	5.64463
Y18H1A.15.1	2037	1835.53	29	0.396861
Y18H1A.18.1	367	181.197	4	0.554511
Y18H1A.13.1	1148	946.525	4	0.106152
Y18H1A.17	167	38.1875	1	0.657778
Y18H1A.12a.1	724	522.977	0	0
Y18H1A.12b.1	519	321.645	0	0
Y18H1A.9.1	1826	1624.53	15	0.231935
Y18H1A.t1	84	19.3949	0	0
Y18H1A.8a.1	756	554.92	11	0.497925
Y18H1A.16	83	19.832	0	0
Y18H1A.8b.1	195	52.6606	0	0
T06A4.2.2	616	416.068	0	0
T06A4.2.1	618	418.002	27	1.62251
T06A4.3a.2	1769	1567.53	0	0
T06A4.3a.1	1810	1608.53	76	1.18683
T06A4.3b.1	1523	1321.53	0	0
T06A4.1a.1	3164	2962.53	0	0
T06A4.1b.1	1896	1694.53	0	0
T06A4.1a.2	1937	1735.53	19	0.274994
T06A4.5	221	68.4693	7	2.56805
T06A4.4	146	28.73	0	0
T06A4.6	85	18.9631	0	0
T06A4.7	123	19.4542	0	0
Y73A3A.1	299	125.249	0	0
Y73A3A.2	144	27.9517	0	0
ZC123.3a.1	5453	5251.53	2.76132e-05	1.32079e-07
ZC123.3a.2	5458	5256.53	331.593	1.58455
ZC123.t1	73	23.5299	0	0
ZC123.8	241	81.8694	4	1.22727
ZC123.10	150	30.4287	0	0
ZC123.11	183	46.3697	0	0
ZC123.7	148	29.6641	0	0
ZC123.3b.1	3762	3560.53	40.8365	0.288095
ZC123.5	51	19.0476	0	0
ZC123.9	271	103.464	1	0.242778
ZC123.3c.1	3708	3506.53	60.4403	0.432963
ZC123.3d.1	3414	3212.53	62.09	0.485485
ZC123.3e.1	3072	2870.53	128.648	1.12575
ZC123.3f.1	2187	1985.53	56.3928	0.713427
ZC123.6	50	18.6393	0	0
ZC123.1.2	2395	2193.53	0.479241	0.00548798
ZC123.1.1	2389	2187.53	21.5208	0.247119
ZC123.4a.1	1717	1515.53	323	5.35353
ZC123.4c.1	1185	983.525	0	0
ZC123.4b.1	1611	1409.53	0	0
Y95B8A.17	321	142.644	0	0
Y95B8A.8.2	3056	2854.53	0	0
Y95B8A.8.1	3311	3109.53	3894	31.456
Y95B8A.10a.1	2978	2776.53	0	0
Y95B8A.10a.2	3007	2805.53	809.825	7.25067
Y95B8A.10c.1	1461	1259.53	139.434	2.78075
Y95B8A.10b.1	2094	1892.53	0	0
Y95B8A.6c.1	1078	876.525	143.903	4.1239
Y95B8A.6a.1	1444	1242.53	1056.25	21.3532
Y95B8A.6a.2	1427	1225.53	71.2761	1.46091
Y95B8A.6d.1	594	394.306	9.88638	0.629803
Y95B8A.11b.1	1398	1196.53	158.337	3.324
Y95B8A.11a.1	1404	1202.53	191.662	4.00353
Y95B8A.11c.1	324	145.067	12.682	2.19593
Y95B8A.5a.1	2595	2393.53	1565.7	16.4312
Y95B8A.5b.1	381	193.466	1.05902e-08	1.37499e-09
Y95B8A.5c.1	348	164.639	13.3036	2.02973
Y95B8A.18	143	27.5217	0	0
Y95B8A.4.1	944	742.567	39	1.31926
Y95B8A.12f.1	2011	1809.53	58.0221	0.805434
Y95B8A.12a.1	1974	1772.53	0	0
Y95B8A.12b.1	1977	1775.53	57.9779	0.820232
Y95B8A.12c.1	2017	1815.53	0	0
Y95B8A.12d.1	1869	1667.53	0	0
Y95B8A.12e.1	1845	1643.53	0	0
Y95B8A.16	150	30.4287	0	0
Y95B8A.3	1020	818.525	4.15418e-06	1.27484e-07
Y95B8A.1b.1	913	711.567	202.088	7.13388
Y95B8A.1a.1	2535	2333.53	33.3912	0.359436
Y95B8A.1a.2	2542	2340.53	0.520937	0.00559078
Y95B8A.14	106	15.6016	0	0
Y95B8A.15	106	15.6016	0	0
Y95B8A.13	91	16.4754	0	0
Y95B8A.t1	72	23.9603	0	0
Y34D9B.1a.2	1855	1653.53	496.438	7.54145
Y34D9B.1b.2	1867	1665.53	264.562	3.99004
Y34D9B.1a.1	1853	1651.53	8.08341e-05	1.22945e-06
Y34D9B.1b.1	1865	1663.53	4.75711e-05	7.18314e-07
F54A5.2b.1	1173	971.525	0	0
F54A5.2b.2	910	708.567	33.1466	1.17506
F54A5.2a.1	2480	2278.53	160.313	1.76732
F54A5.3b.2	1619	1417.53	0	0
F54A5.3a.2	1624	1422.53	293.791	5.18776
F54A5.3b.1	5250	5048.53	0	0
F54A5.3a.1	1623	1421.53	2.13447e-06	3.77169e-08
F54A5.3c	1097	895.525	5.99025	0.168023
F54A5.3d	1087	885.525	1.98625	0.0563421
F54A5.3e	811	609.737	0	0
F54A5.3f	947	745.567	10.644	0.358607
F54A5.3g	4585	4383.53	38.1289	0.21849
F54A5.4	150	30.4287	0.5	0.41275
F54A5.5	150	30.4287	0.5	0.41275
F54A5.1.1	1786	1584.53	0	0
F54A5.1.2	1685	1483.53	363	6.14629
C54G6.3.1	1710	1508.53	26	0.432934
C54G6.6	449	255.38	0	0
C54G6.7	300	126.072	0	0
C54G6.2a.1	2077	1875.53	49.1644	0.658459
C54G6.2b.1	537	338.883	0	0
C54G6.2c.1	237	79.2083	0	0
C54G6.1a.1	1118	916.525	633.131	17.352
C54G6.1b.1	808	606.737	64.8691	2.68558
C54G6.8.1	189	49.5649	4	2.02715
C54G6.5.1	367	181.197	5918.14	820.419
C54G6.5.2	355	170.616	258.856	38.11
Y34D9A.11.1	315	137.92	1149	209.264
Y34D9A.1.2	1334	1132.53	1930	42.8066
Y34D9A.1.1	1332	1130.53	4.68068e-08	1.03999e-09
Y34D9A.4.2	1794	1592.53	2470.79	38.9718
Y34D9A.4.1	1857	1655.53	0	0
Y34D9A.3f.1	2997	2795.53	27.7143	0.249025
Y34D9A.3a.1	2554	2352.53	37.3417	0.398713
Y34D9A.3a.2	2491	2289.53	863.918	9.47825
Y34D9A.3e.1	2456	2254.53	275.76	3.0724
Y34D9A.3f.2	2418	2216.53	1.05682e-06	1.19765e-08
Y34D9A.3b.1	2133	1931.53	0	0
Y34D9A.3c.1	1116	914.525	94.4758	2.59493
Y34D9A.3d.1	528	330.242	0	0
Y34D9A.7a.1	1502	1300.53	747.529	14.4381
Y34D9A.7b.1	900	698.567	190.471	6.84891
Y34D9A.7c.1	234	77.1477	0	0
Y34D9A.6.1	414	223.059	1414	159.232
Y34D9A.8a.1	702	501.167	381.876	19.1399
Y34D9A.8a.2	617	417.002	6.92716	0.417271
Y34D9A.8b.1	975	773.567	61.9106	2.01034
Y34D9A.8c.1	303	128.607	5.5757	1.08902
Y34D9A.10.1	1797	1595.53	15.7437	0.247859
Y34D9A.10.2	1803	1601.53	3651.97	57.2789
Y34D9A.2.1	1514	1312.53	121.125	2.31807
R06A10.2a.1	2333	2131.53	208.024	2.45145
R06A10.2a.2	3436	3234.53	180.748	1.40367
R06A10.2b.1	858	656.603	6.22798	0.238257
R06A10.1b.1	649	448.703	26.5779	1.48786
R06A10.1a.1	753	551.92	27.4221	1.24803
R06A10.5b.1	477	281.595	5.98564	0.533932
R06A10.5a.1	183	46.3697	0.0143577	0.00777769
R06A10.4.1	1605	1403.53	152.851	2.73559
R06A10.4.2	1607	1405.53	21.1486	0.377958
R06A10.6	21	10.5833	0	0
ZK993.2a.1	1523	1321.53	25	0.475188
ZK993.2b.1	1278	1076.53	0	0
ZK993.5.1	1380	1178.53	10	0.213139
ZK993.4	83	19.832	0	0
ZK993.1a.1	796	594.737	41	1.73165
ZK993.1b.1	435	242.342	0	0
Y48G8AL.10a.1	3892	3690.53	1014.51	6.90511
Y48G8AL.10e.1	483	287.241	16.6331	1.45455
Y48G8AL.10d.1	1713	1511.53	96.8536	1.60954
Y48G8AL.10c.1	2613	2411.53	0	0
Y48G8AL.10b.1	2649	2447.53	7.54908e-07	7.74761e-09
Y48G8AL.14.2	1172	970.525	560.305	14.5017
Y48G8AL.14.1	1016	814.525	0	0
Y48G8AL.18	177	43.143	0	0
Y48G8AL.17	292	119.645	0	0
Y48G8AL.8.1	637	436.774	41155.5	2366.86
Y48G8AL.7.1	1401	1199.53	859.474	17.998
Y48G8AL.11a.2	2199	1997.53	653.454	8.2172
Y48G8AL.11a.1	2195	1993.53	0	0
Y48G8AL.11c.1	204	57.8119	0	0
Y48G8AL.11b.1	1554	1352.53	135.546	2.51734
Y48G8AL.6.2	4677	4475.53	862.077	4.83842
Y48G8AL.6.1	3497	3295.53	1117.21	8.51556
Y48G8AL.20	861	659.603	163.708	6.23431
Y48G8AL.5a.2	2522	2320.53	2986.16	32.3242
Y48G8AL.5a.1	2524	2322.53	0.0163216	0.000176524
Y48G8AL.5b.1	1455	1253.53	0	0
Y48G8AL.5c.1	861	659.603	0	0
Y48G8AL.5d.1	549	350.605	306.822	21.9821
Y48G8AL.1a.1	3282	3080.53	1638.76	13.3626
Y48G8AL.1a.2	3275	3073.53	8.9928e-06	7.34952e-08
Y48G8AL.16.1	269	101.984	1.19375	0.294022
Y48G8AL.12.1	348	164.639	47.8063	7.2938
Y48G8AL.13a.2	1201	999.525	196.136	4.92906
Y48G8AL.13a.1	1141	939.525	3582.86	95.7906
Y48G8AL.13b.1	579	379.494	0	0
Y48G8AL.1b.1	2067	1865.53	0	0
Y48G8AL.1c.1	1932	1730.53	0	0
Y48G8AL.1d.1	1515	1313.53	30.4925	0.583117
Y48G8AL.1e.1	642	441.751	242.745	13.803
Y48G8AL.19	71	24.3109	0	0
Y48G8AL.15.2	584	384.473	344	22.4747
Y48G8AL.15.1	572	372.795	0	0
Y48G8AR.1a.1	2983	2781.53	0	0
Y48G8AR.1a.2	2985	2783.53	83.2305	0.751084
Y48G8AR.1c.1	573	373.735	6.24657	0.419835
Y48G8AR.1b.1	1692	1490.53	15.1649	0.255564
Y48G8AR.8.1	207	59.6825	1	0.420876
Y48G8AR.7	235	77.8941	0	0
Y48G8AR.6	131	22.1306	0	0
Y48G8AR.4	49	18.5517	0	0
Y48G8AR.5	49	18.5517	0	0
Y48G8AR.2.1	1175	973.525	39	1.00628
Y48G8AR.3.1	1353	1151.53	0	0
K12C11.4a.2	4794	4592.53	833.919	4.56114
K12C11.4a.1	4788	4586.53	2.77076	0.0151746
K12C11.8	145	28.2599	0	0
K12C11.4b.1	3795	3593.53	232.221	1.62324
K12C11.4c.1	3090	2888.53	93.0361	0.809052
K12C11.4d.1	2784	2582.53	42.0523	0.409021
K12C11.5.1	553	354.435	16	1.13393
K12C11.3b.1	375	188.303	2.72312	0.363254
K12C11.3c.1	629	428.867	40.0022	2.34295
K12C11.3a.1	576	376.615	42.2747	2.81958
K12C11.3a.2	725	523.977	0	0
K12C11.6.1	503	306.184	243.363	19.9651
K12C11.6.2	505	308.052	47.5574	3.87788
K12C11.7a.1	755	553.92	3.53311	0.160218
K12C11.7a.2	592	392.369	201.547	12.9027
K12C11.7b.1	210	61.5502	0	0
K12C11.2.1	482	286.365	10172	892.253
K12C11.1a.1	1634	1432.53	334.15	5.85923
K12C11.1a.2	1637	1435.53	2355.62	41.2188
K12C11.1b.1	693	492.353	171.228	8.73571
Y92H12BL.1a.2	2320	2118.53	147.388	1.74755
Y92H12BL.1a.1	2620	2418.53	741.681	7.70314
Y92H12BL.1b.1	612	412.157	42.9312	2.61644
Y92H12BL.5.2	1390	1188.53	520.011	10.9902
Y92H12BL.5.1	1384	1182.53	4.82498e-07	1.02491e-08
Y92H12BL.6.1	63	24.2824	0	0
Y92H12BL.7.1	528	330.242	230.63	17.5422
Y92H12BL.4.1	324	145.067	42	7.27246
Y92H12BM.1.1	561	362.108	165	11.4458
Y92H12BR.7.1	1758	1556.53	456	7.35885
Y92H12BR.6.1	1283	1081.53	518	12.0308
Y92H12BR.2.1	701	500.221	0	0
Y92H12BR.2.2	703	502.167	1149	57.4742
Y92H12BR.3a.1	2516	2314.53	3687.73	40.022
Y92H12BR.3b.1	1353	1151.53	18.3772	0.400872
Y92H12BR.3a.2	2478	2276.53	220.893	2.43731
Y92H12BR.4	1205	1003.53	47	1.17644
Y92H12BR.8.1	1030	828.525	1512	45.8403
F37F2.2.1	523	325.471	0	0
F37F2.2.2	529	331.224	882	66.8879
F37F2.4	135	23.7459	0	0
F47G6.4a.1	3889	3687.53	543.339	3.70115
F47G6.6	100	15.2685	0	0
F47G6.t1	73	23.5299	0	0
F37F2.3.1	649	448.703	2	0.111962
F47G6.4b.1	1629	1427.53	102.433	1.80243
F47G6.4c.1	1095	893.525	151.228	4.25133
F47G6.3.1	1133	931.525	3	0.0808961
F47G6.2.1	1867	1665.53	220	3.31797
F47G6.1c.1	1974	1772.53	0	0
F47G6.1a.2	1987	1785.53	1.18218	0.016631
F47G6.1a.1	1981	1779.53	126.818	1.7901
F47G6.1b.1	1539	1337.53	1.8868e-07	3.54343e-09
F47G6.5	21	10.5833	0	0
Y92H12A.5b.1	5046	4844.53	570.487	2.95798
Y92H12A.5b.2	5047	4845.53	428.292	2.22024
Y92H12A.5a.1	5030	4828.53	301.221	1.56701
Y92H12A.4a.2	4838	4636.53	154.531	0.837189
Y92H12A.4a.1	3649	3447.53	425.472	3.10002
Y92H12A.4b	3627	3425.53	0	0
Y92H12A.4c.1	2667	2465.53	0	0
Y92H12A.4d.1	2007	1805.53	43.9968	0.612094
Y92H12A.2a.1	2589	2387.53	618.158	6.50358
Y92H12A.2b.1	1798	1596.53	668.842	10.5232
Y92H12A.7	21	10.5833	0	0
Y92H12A.1b.1	1614	1412.53	1035.65	18.4169
Y92H12A.1a.1	2529	2327.53	1882.61	20.3173
Y92H12A.1c.1	1434	1232.53	0	0
Y92H12A.8	90	16.9327	0	0
Y92H12A.t1	73	23.5299	0	0
Y92H12A.1d.1	678	477.457	90.7448	4.77406
Y73E7A.3a.1	1763	1561.53	64.4062	1.03605
Y73E7A.3b.1	1630	1428.53	0	0
Y73E7A.3c.1	1430	1228.53	77.5938	1.58651
Y73E7A.3d.1	717	516.005	0	0
Y73E7A.4.1	803	601.737	467	19.4945
Y73E7A.5	648	447.703	4	0.224425
Y73E7A.2.1	1841	1639.53	592	9.06994
Y73E7A.6.2	496	299.543	739.965	62.0516
Y73E7A.6.1	492	295.72	1.03473	0.0878912
Y73E7A.9a.1	3069	2867.53	685.589	6.00562
Y73E7A.9b.1	1053	851.525	187.965	5.54472
Y73E7A.9c.1	900	698.567	0	0
Y73E7A.9d.1	552	353.511	44.4464	3.15816
Y73E7A.7a.1	1462	1260.53	391.248	7.79653
Y73E7A.7a.2	1436	1234.53	0	0
