target_id	length	eff_length	est_counts	tpm
Y48G1BM.1.1	1455	1257.53	79.3978	2.2487
Y48G1BR.1.1	2090	1892.53	24.8372	0.467412
Y48G1BR.1.2	2060	1862.53	391.956	7.49505
T13E5.1	117	18.4093	0	0
C53D5.8	21	18.5	0	0
C53D5.7	21	18.5	0	0
C53D5.2.1	1141	943.533	72	2.7178
C53D5.4a.1	1453	1255.53	74.1174	2.10249
C53D5.4b.1	1281	1083.53	179.577	5.9027
C53D5.4f.1	456	263.993	2.65843e-08	3.58653e-09
C53D5.4c.1	867	669.582	61.5917	3.27613
C53D5.4e.1	561	365.376	23.3079	2.27197
C53D5.4d.1	972	774.533	95.406	4.3871
C53D5.1c.1	1697	1499.53	0	0
C53D5.1a.2	1695	1497.53	250.233	5.95128
C53D5.1a.1	1689	1491.53	257.406	6.1465
C53D5.1b.1	1682	1484.53	0	0
C53D5.1c.2	1604	1406.53	47.1875	1.19487
C53D5.1d.1	1170	972.533	169.173	6.19538
C53D5.5a.1	2033	1835.53	570.99	11.0792
C53D5.5b.1	1791	1593.53	0.00958312	0.000214184
C53D5.6.2	3711	3513.53	8509.74	86.2609
C53D5.6.1	3710	3512.53	4154.26	42.1226
Y48G1A.7	949	751.533	67.4808	3.19797
Y48G1A.5a.1	3492	3294.53	251.71	2.72112
Y48G1A.5a.2	3499	3301.53	5449.82	58.7907
Y48G1A.5b.1	588	391.939	337.082	30.6309
Y48G1A.4.2	2762	2564.53	1453.99	20.1927
Y48G1A.4.1	2756	2558.53	0.00956073	0.000133089
Y48G1A.3.2	1296	1098.53	975	31.6106
Y48G1A.3.1	1288	1090.53	0	0
Y48G1A.6b.1	2165	1967.53	786.415	14.2355
Y48G1A.6a.1	2227	2029.53	55.5853	0.975451
Y48G1A.2.1	728	530.78	1509	101.255
Y48G1A.1.1	3102	2904.53	458	5.61605
R119.1	2697	2499.53	457	6.51177
R119.7a.2	2060	1862.53	3408.58	65.1796
R119.7a.1	2400	2202.53	1094.35	17.696
R119.7b.1	2068	1870.53	0	0
R119.7b.2	2012	1814.53	0	0
R119.2.1	1860	1662.53	746.068	15.9827
R119.3.2	889	691.582	347.037	17.872
R119.3.1	885	687.582	994.963	51.5376
R119.6.1	1943	1745.53	0	0
R119.4.1	2315	2117.53	5663.09	95.25
R119.4.2	2325	2127.53	17258.9	288.921
R119.6.2	1715	1517.53	1598	37.5042
R119.5a.1	2129	1931.53	50.1284	0.924323
R119.5b.1	2061	1863.53	159.872	3.05545
Y50C1A.1a.1	2398	2200.53	632	10.2289
Y50C1A.1b.1	1901	1703.53	0	0
Y50C1A.2.1	1277	1079.53	15	0.494877
C07F11.2.1	1571	1373.53	26	0.67418
C07F11.1.1	4080	3882.53	28.783	0.264036
C07F11.1.2	4083	3885.53	1054.22	9.6632
W04C9.4.1	555	359.5	0.00489566	0.000485014
W04C9.4.2	556	360.475	1937	191.379
W04C9.5.1	1134	936.533	28	1.06482
W04C9.7	21	18.5	0	0
W04C9.8	557	361.475	10	0.985287
W04C9.3.1	1574	1376.53	14	0.362229
W04C9.9.1	631	434.574	0	0
W04C9.6.1	1467	1269.53	71	1.99185
W04C9.2.2	454	262.083	2559	347.755
W04C9.2.1	452	260.155	1.59448e-07	2.18288e-08
W04C9.1a.1	2537	2339.53	1601.73	24.3838
W04C9.1b.1	2166	1968.53	156.271	2.82734
Y65B4BL.3a.2	1129	931.533	170.662	6.52502
Y65B4BL.3a.1	998	800.533	240.338	10.6926
Y65B4BL.3b.1	747	549.743	0	0
Y65B4BL.4.1	1184	986.533	1203	43.4306
Y65B4BL.2a.1	2040	1842.53	6698.71	129.484
Y65B4BL.2a.2	2052	1854.53	0.270174	0.00518861
Y65B4BL.2b.1	1725	1527.53	0	0
Y65B4BL.7a.1	982	784.533	50.2186	2.27979
Y65B4BL.7b.1	519	324.444	0.232066	0.0254749
Y65B4BL.5a.1	2597	2399.53	18278.4	271.303
Y65B4BL.5b.1	2031	1833.53	0	0
Y65B4BL.5c.1	2181	1983.53	1472.12	26.433
Y65B4BL.10	150	29.528	0	0
Y65B4BL.9	129	21.5848	5.63684	9.301
Y65B4BL.6a.1	535	339.949	84	8.80051
Y65B4BL.6b.1	129	21.5848	0	0
Y65B4BL.8	92	18.0559	0	0
Y65B4BL.11	112	17.7964	0	0
Y65B4BL.12	289	117.939	0	0
Y65B4BL.1.2	1605	1407.53	509.724	12.8979
Y65B4BL.1.1	1149	951.533	0	0
Y65B4BM.3.1	1468	1270.53	90.2761	2.53063
Y65B4BM.2	72	22.6124	0	0
Y65B4BR.8.2	740	542.78	879	57.6776
Y65B4BR.8.1	735	537.78	1.77945e-06	1.17848e-07
Y65B4BR.5.1	699	501.919	21220	1505.75
Y65B4BR.10	128	21.2936	0	0
Y65B4BR.4b.2	2971	2773.53	5092.83	65.3984
Y65B4BR.4b.1	2964	2766.53	1.74331e-05	2.24429e-07
Y65B4BR.4a.1	2974	2776.53	2836.14	36.3804
Y65B4BR.12	157	32.743	0	0
Y65B4BR.4c.1	1524	1326.53	175.03	4.69933
Y65B4BR.4d.1	1518	1320.53	0	0
Y65B4BR.3.1	3360	3162.53	1570	17.681
Y65B4BR.11	128	21.2936	11	18.3986
Y65B4BR.2d.1	1063	865.533	0	0
Y65B4BR.2a.1	1025	827.533	14.857	0.639424
Y65B4BR.2f.1	1613	1415.53	15.385	0.387097
Y65B4BR.2e.1	1558	1360.53	13.9651	0.365576
Y65B4BR.2b.1	657	460.242	6.69224	0.517877
Y65B4BR.2c.1	699	501.919	0	0
Y65B4BR.1.1	1235	1037.53	28	0.961165
Y65B4BR.9.1	621	424.603	7	0.58716
Y65B4BR.6a.1	1505	1307.53	99.9424	2.72232
Y65B4BR.6b.1	1680	1482.53	3699.06	88.8645
F56A6.5.1	723	525.78	0	0
F56A6.8.1	213	63.8994	1	0.557372
F56A6.2a.1	5696	5498.53	332.152	2.15145
F56A6.2b.1	5635	5437.53	583.848	3.82419
F56A6.3	990	792.533	0.182234	0.00818943
F56A6.6	90	18.7371	0	0
F56A6.7	90	18.7371	0	0
F56A6.4a.2	1441	1243.53	1555.14	44.5405
F56A6.4a.1	1437	1239.53	87.8556	2.52437
F56A6.4b.1	537	341.856	0	0
F56A6.4d.1	957	759.533	0	0
F56A6.4c.1	1182	984.533	0	0
F56A6.1a.1	2890	2692.53	198.681	2.62807
F56A6.1b.1	2845	2647.53	0	0
Y65B4A.4.1	1320	1122.53	0	0
Y65B4A.4.2	1256	1058.53	18.4957	0.622314
Y65B4A.6a.1	1941	1743.53	219.109	4.4758
Y65B4A.6a.2	2727	2529.53	373.427	5.25784
Y65B4A.10	213	63.8994	0	0
Y65B4A.11	110	17.6323	1.397	2.82182
Y65B4A.6b.1	840	642.627	280.372	15.5388
Y65B4A.3.1	804	606.627	1236	72.5669
Y65B4A.2b.1	1630	1432.53	132.419	3.29221
Y65B4A.2c.1	1408	1210.53	0	0
Y65B4A.2a.1	1511	1313.53	153.581	4.16426
Y65B4A.7a.1	501	307.047	38.8097	4.5017
Y65B4A.7b.1	288	117.168	0.190312	0.0578491
Y65B4A.1.1	2309	2111.53	1855	31.2887
Y65B4A.8.2	1974	1776.53	418.886	8.39777
Y65B4A.8.1	1963	1765.53	0.0449527	0.000906821
Y65B4A.9a.1	1322	1124.53	143.407	4.54193
Y65B4A.9b.1	1456	1258.53	127.593	3.6108
Y18H1A.14.1	1478	1280.53	0	0
Y18H1A.11b.1	864	666.582	11.2568	0.601455
Y18H1A.11a.1	886	688.582	94.8881	4.90792
Y18H1A.11d.1	417	227.321	1.7674	0.276908
Y18H1A.11c.1	651	454.273	60.0877	4.71097
Y18H1A.10.1	1544	1346.53	101	2.67144
Y18H1A.1.1	1556	1358.53	84	2.20217
Y18H1A.4.2	911	713.582	327.938	16.3678
Y18H1A.4.1	957	759.533	489.062	22.9329
Y18H1A.2a.1	958	760.533	0	0
Y18H1A.2a.2	963	765.533	1044.53	48.5957
Y18H1A.2b.1	907	709.582	18.4717	0.927144
Y18H1A.3a.2	4295	4097.53	0	0
Y18H1A.3a.1	4312	4114.53	1372.84	11.8834
Y18H1A.3b.1	1830	1632.53	72.967	1.59186
Y18H1A.3c.1	2247	2049.53	412.194	7.16289
Y18H1A.3d.1	2904	2706.53	0	0
Y18H1A.3e.1	3921	3723.53	0	0
Y18H1A.7a.1	1605	1407.53	610	15.4352
Y18H1A.7b.1	144	27.0244	0	0
Y18H1A.6a.1	2324	2126.53	790.455	13.2387
Y18H1A.6c.1	1716	1518.53	153.345	3.59657
Y18H1A.6b.1	1185	987.533	194.198	7.00382
Y18H1A.6d.1	243	83.9367	0.00225348	0.000956189
Y18H1A.15.1	2037	1839.53	57	1.10359
Y18H1A.18.1	367	182.496	5	0.975796
Y18H1A.13.1	1148	950.533	40	1.49877
Y18H1A.17	167	37.5517	0	0
Y18H1A.12a.1	724	526.78	7.8105	0.52807
Y18H1A.12b.1	519	324.444	1.1895	0.130576
Y18H1A.9.1	1826	1628.53	155	3.38982
Y18H1A.t1	84	20.502	0	0
Y18H1A.8a.1	756	558.705	20	1.27494
Y18H1A.16	83	20.5855	1	1.73014
Y18H1A.8b.1	195	52.8356	0	0
T06A4.2.2	616	419.689	59	5.00687
T06A4.2.1	618	421.632	0	0
T06A4.3a.2	1769	1571.53	42.1448	0.955129
T06A4.3a.1	1810	1612.53	235.842	5.209
T06A4.3b.1	1523	1325.53	34.7236	0.932987
T06A4.1a.1	3164	2966.53	54.7863	0.657755
T06A4.1b.1	1896	1698.53	27.3874	0.574274
T06A4.1a.2	1937	1739.53	31.1157	0.637071
T06A4.5	221	69.1754	1	0.514861
T06A4.4	146	27.9071	0	0
T06A4.6	85	20.4769	0	0
T06A4.7	123	19.7698	0	0
Y73A3A.1	299	125.455	0	0
Y73A3A.2	144	27.0244	0	0
ZC123.3a.1	5453	5255.53	0.102183	0.000692476
ZC123.3a.2	5458	5260.53	322.513	2.18353
ZC123.t1	73	23.2672	0	0
ZC123.8	241	82.5476	0	0
ZC123.10	150	29.528	0	0
ZC123.11	183	45.8751	0	0
ZC123.7	148	28.7095	0	0
ZC123.3b.1	3762	3564.53	288.468	2.88228
ZC123.5	51	15.6935	0	0
ZC123.9	271	104.28	0	0
ZC123.3c.1	3708	3510.53	26.6899	0.270779
ZC123.3d.1	3414	3216.53	0	0
ZC123.3e.1	3072	2874.53	319.228	3.95526
ZC123.3f.1	2187	1989.53	0	0
ZC123.6	50	14.9344	1	2.38481
ZC123.1.2	2395	2197.53	207.039	3.35551
ZC123.1.1	2389	2191.53	3.96112	0.0643742
ZC123.4a.1	1717	1519.53	275	6.44561
ZC123.4c.1	1185	987.533	0	0
ZC123.4b.1	1611	1413.53	0	0
Y95B8A.17	321	142.899	0	0
Y95B8A.8.2	3056	2858.53	4.35232e-06	5.42275e-08
Y95B8A.8.1	3311	3113.53	3796	43.4225
Y95B8A.10a.1	2978	2780.53	0	0
Y95B8A.10a.2	3007	2809.53	829.774	10.5188
Y95B8A.10c.1	1461	1263.53	138.408	3.90136
Y95B8A.10b.1	2094	1896.53	102.274	1.92064
Y95B8A.6c.1	1078	880.533	129.004	5.21792
Y95B8A.6a.1	1444	1246.53	490.884	14.0255
Y95B8A.6a.2	1427	1229.53	8.64059	0.250291
Y95B8A.6d.1	594	397.913	22.7977	2.04054
Y95B8A.11b.1	1398	1200.53	286.003	8.48474
Y95B8A.11a.1	1404	1206.53	100.413	2.96411
Y95B8A.11c.1	324	145.409	7.25741	1.77759
Y95B8A.5a.1	2595	2397.53	1529.19	22.7163
Y95B8A.5b.1	381	194.705	26.8139	4.90484
Y95B8A.5c.1	348	165.823	2.28146e-07	4.90014e-08
Y95B8A.18	143	26.6638	0	0
Y95B8A.4.1	944	746.533	60	2.86249
Y95B8A.12f.1	2011	1813.53	25.8748	0.508151
Y95B8A.12a.1	1974	1776.53	0.000351354	7.0439e-06
Y95B8A.12b.1	1977	1779.53	39.1707	0.783965
Y95B8A.12c.1	2017	1819.53	7.26532	0.142212
Y95B8A.12d.1	1869	1671.53	0.272759	0.00581173
Y95B8A.12e.1	1845	1647.53	30.4161	0.657523
Y95B8A.16	150	29.528	0	0
Y95B8A.3	1020	822.533	0.000473826	2.05167e-05
Y95B8A.1b.1	913	715.582	549.477	27.3484
Y95B8A.1a.1	2535	2337.53	32.8487	0.500498
Y95B8A.1a.2	2542	2344.53	262.674	3.99027
Y95B8A.14	106	17.0799	0	0
Y95B8A.15	106	17.0799	0	0
Y95B8A.13	91	18.1563	0	0
Y95B8A.t1	72	22.6124	0	0
Y34D9B.1a.2	1855	1657.53	35.7421	0.767998
Y34D9B.1b.2	1867	1669.53	21.8387	0.46588
Y34D9B.1a.1	1853	1655.53	189.821	4.08365
Y34D9B.1b.1	1865	1667.53	114.598	2.44762
F54A5.2b.1	1173	975.533	0	0
F54A5.2b.2	910	712.582	60.2516	3.01145
F54A5.2a.1	2480	2282.53	120.915	1.88671
F54A5.3b.2	1619	1421.53	0	0
F54A5.3a.2	1624	1426.53	58.9732	1.47236
F54A5.3b.1	5250	5052.53	17.0723	0.120344
F54A5.3a.1	1623	1425.53	155.541	3.88605
F54A5.3c	1097	899.533	9.54552	0.377941
F54A5.3d	1087	889.533	0	0
F54A5.3e	811	613.627	51.2799	2.97635
F54A5.3f	947	749.533	4.42182	0.210113
F54A5.3g	4585	4387.53	0	0
F54A5.4	150	29.528	0	0
F54A5.5	150	29.528	0	0
F54A5.1.1	1786	1588.53	0	0
F54A5.1.2	1685	1487.53	262	6.27302
C54G6.3.1	1710	1512.53	36	0.847695
C54G6.6	449	257.297	0	0
C54G6.7	300	126.148	0	0
C54G6.2a.1	2077	1879.53	22.0771	0.418344
C54G6.2b.1	537	341.856	0.984545	0.102573
C54G6.2c.1	237	79.7214	0	0
C54G6.1a.1	1118	920.533	424.347	16.4181
C54G6.1b.1	808	610.627	89.6534	5.22917
C54G6.8.1	189	49.3377	13	9.3844
C54G6.5.1	367	182.496	4168.99	813.617
C54G6.5.2	355	171.902	1956.01	405.257
Y34D9A.11.1	315	137.973	1553	400.885
Y34D9A.1.2	1334	1136.53	1743.97	54.6512
Y34D9A.1.1	1332	1134.53	0.0259362	0.000814198
Y34D9A.4.2	1794	1596.53	2795	62.3513
Y34D9A.4.1	1857	1659.53	0	0
Y34D9A.3f.1	2997	2799.53	0	0
Y34D9A.3a.1	2554	2356.53	0	0
Y34D9A.3a.2	2491	2293.53	796.058	12.3618
Y34D9A.3e.1	2456	2258.53	200.079	3.15513
Y34D9A.3f.2	2418	2220.53	0	0
Y34D9A.3b.1	2133	1935.53	0	0
Y34D9A.3c.1	1116	918.533	0	0
Y34D9A.3d.1	528	333.132	10.8623	1.16131
Y34D9A.7a.1	1502	1304.53	743.341	20.2943
Y34D9A.7b.1	900	702.582	318.659	16.1537
Y34D9A.7c.1	234	77.7632	0	0
Y34D9A.6.1	414	224.635	969	153.634
Y34D9A.8a.1	702	504.919	163.389	11.5251
Y34D9A.8a.2	617	420.632	1.66805e-05	1.41237e-06
Y34D9A.8b.1	975	777.533	55.3778	2.53664
Y34D9A.8c.1	303	128.479	4.27407	1.18481
Y34D9A.10.1	1797	1599.53	13.923	0.310015
Y34D9A.10.2	1803	1605.53	3344.08	74.182
Y34D9A.2.1	1514	1316.53	75	2.02895
R06A10.2a.1	2333	2135.53	280.533	4.67863
R06A10.2a.2	3436	3238.53	117.147	1.28832
R06A10.2b.1	858	660.627	13.3205	0.718137
R06A10.1b.1	649	452.273	4.32804	0.340825
R06A10.1a.1	753	555.705	10.672	0.683977
R06A10.5b.1	477	284.018	7.15582	0.897335
R06A10.5a.1	183	45.8751	1.84418	1.43175
R06A10.4.1	1605	1407.53	0	0
R06A10.4.2	1607	1409.53	224	5.65997
R06A10.6	21	18.5	0	0
ZK993.2a.1	1523	1325.53	6	0.161214
ZK993.2b.1	1278	1080.53	0	0
ZK993.5.1	1380	1182.53	0	0
ZK993.4	83	20.5855	0	0
ZK993.1a.1	796	598.627	30.3795	1.80745
ZK993.1b.1	435	243.937	3.62053	0.528611
Y48G8AL.10a.1	3892	3694.53	1094.79	10.5539
Y48G8AL.10e.1	483	289.783	5.42944	0.667304
Y48G8AL.10d.1	1713	1515.53	86.6693	2.03677
Y48G8AL.10c.1	2613	2415.53	151.002	2.22645
Y48G8AL.10b.1	2649	2451.53	0.110228	0.00160139
Y48G8AL.14.2	1172	974.533	293.173	10.7144
Y48G8AL.14.1	1016	818.533	0	0
Y48G8AL.18	177	42.8244	0	0
Y48G8AL.17	292	119.959	0	0
Y48G8AL.8.1	637	440.515	35160.8	2842.76
Y48G8AL.7.1	1401	1203.53	598.179	17.7017
Y48G8AL.11a.2	2199	2001.53	610.249	10.8589
Y48G8AL.11a.1	2195	1997.53	4.19264	0.0747541
Y48G8AL.11c.1	204	58.4536	4.22531	2.57448
Y48G8AL.11b.1	1554	1356.53	251.333	6.59873
Y48G8AL.6.2	4677	4479.53	514.132	4.08775
Y48G8AL.6.1	3497	3299.53	2200.3	23.7504
Y48G8AL.20	861	663.627	26.5671	1.42581
Y48G8AL.5a.2	2522	2324.53	2788.08	42.718
Y48G8AL.5a.1	2524	2326.53	3.24505e-07	4.96768e-09
Y48G8AL.5b.1	1455	1257.53	0	0
Y48G8AL.5c.1	861	663.627	0	0
Y48G8AL.5d.1	549	353.573	202.919	20.4403
Y48G8AL.1a.1	3282	3084.53	2040.69	23.5629
Y48G8AL.1a.2	3275	3077.53	0	0
Y48G8AL.16.1	269	102.718	29.4507	10.2115
Y48G8AL.12.1	348	165.823	1820.55	391.02
Y48G8AL.13a.2	1201	1003.53	80.0484	2.84094
Y48G8AL.13a.1	1141	943.533	2411.95	91.0444
Y48G8AL.13b.1	579	383.097	0	0
Y48G8AL.1b.1	2067	1869.53	0	0
Y48G8AL.1c.1	1932	1734.53	0	0
Y48G8AL.1d.1	1515	1317.53	0	0
Y48G8AL.1e.1	642	445.425	171.312	13.6979
Y48G8AL.19	71	22.304	0	0
Y48G8AL.15.2	584	388.019	221	20.2853
Y48G8AL.15.1	572	376.174	0	0
Y48G8AR.1a.1	2983	2785.53	4.53544e-07	5.79899e-09
Y48G8AR.1a.2	2985	2787.53	72.6923	0.928773
Y48G8AR.1c.1	573	377.174	2.63022	0.248366
Y48G8AR.1b.1	1692	1494.53	10.0407	0.239276
Y48G8AR.8.1	207	60.3795	3	1.76959
Y48G8AR.7	235	78.486	0	0
Y48G8AR.6	131	22.2274	0	0
Y48G8AR.4	49	15.7407	0	0
Y48G8AR.5	49	15.7407	0	0
Y48G8AR.2.1	1175	977.533	20.8765	0.76062
Y48G8AR.3.1	1353	1155.53	3.12351	0.0962724
K12C11.4a.2	4794	4596.53	1062.81	8.23504
K12C11.4a.1	4788	4590.53	60.1589	0.466744
K12C11.8	145	27.5099	0	0
K12C11.4b.1	3795	3597.53	427.367	4.23095
K12C11.4c.1	3090	2892.53	152.631	1.87935
K12C11.4d.1	2784	2586.53	45.0361	0.620132
K12C11.5.1	553	357.549	19	1.89261
K12C11.3b.1	375	189.584	4.01316	0.753922
K12C11.3c.1	629	432.574	27.8943	2.29666
K12C11.3a.1	576	380.097	15.0925	1.41419
K12C11.3a.2	725	527.78	0	0
K12C11.6.1	503	308.984	131.662	15.1763
K12C11.6.2	505	310.963	14.277	1.63519
K12C11.7a.1	755	557.705	3.23842	0.206809
K12C11.7a.2	592	395.913	75.8223	6.82087
K12C11.7b.1	210	62.123	0	0
K12C11.2.1	482	288.822	7636	941.622
K12C11.1a.1	1634	1436.53	0.0901823	0.00223588
K12C11.1a.2	1637	1439.53	2594.88	64.2002
K12C11.1b.1	693	495.919	404.034	29.0167
Y92H12BL.1a.2	2320	2122.53	282.18	4.73494
Y92H12BL.1a.1	2620	2422.53	153.427	2.25566
Y92H12BL.1b.1	612	415.774	50.3925	4.31668
Y92H12BL.5.2	1390	1192.53	323.469	9.6606
Y92H12BL.5.1	1384	1186.53	17.3529	0.520877
Y92H12BL.6.1	63	20.1579	0	0
Y92H12BL.7.1	528	333.132	167.944	17.9551
Y92H12BL.4.1	324	145.409	35	8.57269
Y92H12BM.1.1	561	365.376	190	18.5206
Y92H12BR.7.1	1758	1560.53	360	8.21621
Y92H12BR.6.1	1283	1085.53	511	16.7656
Y92H12BR.2.1	701	503.919	0	0
Y92H12BR.2.2	703	505.919	818	57.5856
Y92H12BR.3a.1	2516	2318.53	3985.43	61.2214
Y92H12BR.3b.1	1353	1155.53	0	0
Y92H12BR.3a.2	2478	2280.53	81.5737	1.27396
Y92H12BR.4	1205	1007.53	20	0.706989
Y92H12BR.8.1	1030	832.533	1121	47.9563
F37F2.2.1	523	328.289	0	0
F37F2.2.2	529	334.086	831	88.5898
F37F2.4	135	23.5453	0	0
F47G6.4a.1	3889	3691.53	983.32	9.48702
F47G6.6	100	17.0164	0	0
F47G6.t1	73	23.2672	0	0
F37F2.3.1	649	452.273	0	0
F47G6.4b.1	1629	1431.53	93.177	2.31819
F47G6.4c.1	1095	897.533	186.503	7.40078
F47G6.3.1	1133	935.533	31	1.18017
F47G6.2.1	1867	1669.53	165	3.5199
F47G6.1c.1	1974	1776.53	0	0
F47G6.1a.2	1987	1789.53	0.998716	0.0198767
F47G6.1a.1	1981	1783.53	103.904	2.07489
F47G6.1b.1	1539	1341.53	43.0969	1.14416
F47G6.5	21	18.5	0	0
Y92H12A.5b.1	5046	4848.53	46.8968	0.344488
Y92H12A.5b.2	5047	4849.53	568.713	4.17672
Y92H12A.5a.1	5030	4832.53	529.39	3.9016
Y92H12A.4a.2	4838	4640.53	114.229	0.876696
Y92H12A.4a.1	3649	3451.53	574.514	5.9283
Y92H12A.4b	3627	3429.53	0	0
Y92H12A.4c.1	2667	2469.53	0	0
Y92H12A.4d.1	2007	1809.53	52.2578	1.02855
Y92H12A.2a.1	2589	2391.53	572.468	8.52544
Y92H12A.2b.1	1798	1600.53	482.532	10.7375
Y92H12A.7	21	18.5	0	0
Y92H12A.1b.1	1614	1416.53	1178.02	29.6188
Y92H12A.1a.1	2529	2331.53	1412.35	21.5746
Y92H12A.1c.1	1434	1236.53	88.4467	2.54752
Y92H12A.8	90	18.7371	0	0
Y92H12A.t1	73	23.2672	0	0
Y92H12A.1d.1	678	481.019	51.1853	3.78987
Y73E7A.3a.1	1763	1565.53	81.1793	1.84682
Y73E7A.3b.1	1630	1432.53	0	0
Y73E7A.3c.1	1430	1232.53	51.368	1.48435
Y73E7A.3d.1	717	519.78	6.45273	0.442146
Y73E7A.4.1	803	605.627	396	23.288
Y73E7A.5	648	451.273	2	0.157846
Y73E7A.2.1	1841	1643.53	499	10.8134
Y73E7A.6.2	496	302.276	80.0885	9.43643
Y73E7A.6.1	492	298.502	378.912	45.2098
Y73E7A.9a.1	3069	2871.53	522.744	6.48361
Y73E7A.9b.1	1053	855.533	140.873	5.86452
Y73E7A.9c.1	900	702.582	0	0
Y73E7A.9d.1	552	356.549	37.383	3.73419
Y73E7A.7a.1	1462	1264.53	471.417	13.2775
Y73E7A.7a.2	1436	1238.53	0	0
Y73E7A.7b.2	853	655.627	110.583	6.00719
