target_id	length	eff_length	est_counts	tpm
Y65B4BL.2a.1	2040	1850.53	3646.67	42.2084
Y65B4BL.2a.2	2052	1862.53	0.0681602	0.000783838
Y65B4BL.2b.1	1725	1535.53	0	0
Y65B4BL.7a.1	982	792.533	70.2328	1.89811
Y65B4BL.7b.1	519	331.579	8.83711	0.570851
Y65B4BL.5a.1	2597	2407.53	10590.4	94.2195
Y65B4BL.5b.1	2031	1841.53	0	0
Y65B4BL.5c.1	2181	1991.53	113.759	1.22348
Y65B4BL.10	150	31.7526	1.0777	0.726968
Y65B4BL.9	129	23.0013	0	0
Y65B4BL.6a.1	535	347.178	190	11.722
Y65B4BL.6b.1	129	23.0013	0	0
Y65B4BL.8	92	15.9492	0	0
Y65B4BL.11	112	17.8511	0	0
Y65B4BL.12	289	123.631	0	0
Y65B4BL.1.2	1605	1415.53	108.941	1.64843
Y65B4BL.1.1	1149	959.533	0	0
Y65B4BM.3.1	1468	1278.53	40.0589	0.671099
Y65B4BM.2	72	21.2739	0	0
Y65B4BR.8.2	740	550.703	1942	75.532
Y65B4BR.8.1	735	545.703	0	0
Y65B4BR.5.1	699	509.797	32776	1377.08
Y65B4BR.10	128	22.8141	0	0
Y65B4BR.4b.2	2971	2781.53	2283.22	17.5818
Y65B4BR.4b.1	2964	2774.53	8.55201	0.0660203
Y65B4BR.4a.1	2974	2784.53	1434.1	11.0313
Y65B4BR.12	157	35.4633	3	1.81193
Y65B4BR.4c.1	1524	1334.53	1.36088e-07	2.18419e-09
Y65B4BR.4d.1	1518	1328.53	1.12676	0.018166
Y65B4BR.3.1	3360	3170.53	1307	8.82963
Y65B4BR.11	128	22.8141	10	9.38848
Y65B4BR.2d.1	1063	873.533	3.55804	0.0872431
Y65B4BR.2a.1	1025	835.533	27.8683	0.714407
Y65B4BR.2f.1	1613	1423.53	1.54473e-06	2.32425e-08
Y65B4BR.2e.1	1558	1368.53	23.5294	0.36826
Y65B4BR.2b.1	657	467.929	5.50767	0.252108
Y65B4BR.2c.1	699	509.797	0	0
Y65B4BR.1.1	1235	1045.53	33	0.676045
Y65B4BR.9.1	621	432.212	39	1.93271
Y65B4BR.6a.1	1505	1315.53	79.1373	1.28848
Y65B4BR.6b.1	1680	1490.53	3503.86	50.3506
F56A6.5.1	723	533.727	3	0.120393
F56A6.8.1	213	68.1448	0	0
F56A6.2a.1	5696	5506.53	100.705	0.391715
F56A6.2b.1	5635	5445.53	333.295	1.31096
F56A6.3	990	800.533	0	0
F56A6.6	90	16.3407	0	0
F56A6.7	90	16.3407	0	0
F56A6.4a.2	1441	1251.53	2498	42.7513
F56A6.4a.1	1437	1247.53	0.000963483	1.65421e-05
F56A6.4b.1	537	349.146	0	0
F56A6.4d.1	957	767.568	0	0
F56A6.4c.1	1182	992.533	0	0
F56A6.1a.1	2890	2700.53	158.53	1.25736
F56A6.1b.1	2845	2655.53	0	0
Y65B4A.4.1	1320	1130.53	0	0
Y65B4A.4.2	1256	1066.53	49.1748	0.987569
Y65B4A.6a.1	1941	1751.53	102.088	1.24841
Y65B4A.6a.2	2727	2537.53	2130.86	17.9863
Y65B4A.10	213	68.1448	0	0
Y65B4A.11	110	17.5439	0	0
Y65B4A.6b.1	840	650.598	255.749	8.41977
Y65B4A.3.1	804	614.598	2480	86.429
Y65B4A.2b.1	1630	1440.53	36.3159	0.539975
Y65B4A.2c.1	1408	1218.53	0	0
Y65B4A.2a.1	1511	1321.53	203.684	3.30125
Y65B4A.7a.1	501	314.164	66	4.49973
Y65B4A.7b.1	288	122.815	0	0
Y65B4A.1.1	2309	2119.53	3190	32.2366
Y65B4A.8.2	1974	1784.53	1339.5	16.0775
Y65B4A.8.1	1963	1773.53	0.652096	0.00787538
Y65B4A.9a.1	1322	1132.53	25.9995	0.491716
Y65B4A.9b.1	1456	1266.53	21.0005	0.35515
Y18H1A.14.1	1478	1288.53	1	0.0166228
Y18H1A.11b.1	864	674.568	0	0
Y18H1A.11a.1	886	696.568	169.23	5.20369
Y18H1A.11d.1	417	234.275	17.0015	1.5544
Y18H1A.11c.1	651	461.95	106.769	4.9505
Y18H1A.10.1	1544	1354.53	154	2.43518
Y18H1A.1.1	1556	1366.53	43	0.673981
Y18H1A.4.2	911	721.568	945.939	28.0792
Y18H1A.4.1	957	767.568	421.061	11.7497
Y18H1A.2a.1	958	768.568	7.73415e-06	2.15541e-07
Y18H1A.2a.2	963	773.568	2513.78	69.6031
Y18H1A.2b.1	907	717.568	18.2162	0.543742
Y18H1A.3a.2	4295	4105.53	1.37988e-06	7.19897e-09
Y18H1A.3a.1	4312	4122.53	1332.1	6.92105
Y18H1A.3b.1	1830	1640.53	134.9	1.76128
Y18H1A.3c.1	2247	2057.53	2.05757e-06	2.14194e-08
Y18H1A.3d.1	2904	2714.53	0	0
Y18H1A.3e.1	3921	3731.53	0	0
Y18H1A.7a.1	1605	1415.53	675	10.2137
Y18H1A.7b.1	144	29.2154	0	0
Y18H1A.6a.1	2324	2134.53	520.983	5.22782
Y18H1A.6c.1	1716	1526.53	0	0
Y18H1A.6b.1	1185	995.533	148.909	3.2038
Y18H1A.6d.1	243	88.6387	32.1073	7.75853
Y18H1A.15.1	2037	1847.53	72	0.834718
Y18H1A.18.1	367	189.115	4	0.453037
Y18H1A.13.1	1148	958.533	21	0.469258
Y18H1A.17	167	40.5135	0	0
Y18H1A.12a.1	724	534.727	5.2644	0.210871
Y18H1A.12b.1	519	331.579	0.735598	0.0475174
Y18H1A.9.1	1826	1636.53	111	1.45277
Y18H1A.t1	84	17.8366	0	0
Y18H1A.8a.1	756	566.703	16.6597	0.629668
Y18H1A.16	83	18.296	0	0
Y18H1A.8b.1	195	56.4575	2.34028	0.887863
T06A4.2.2	616	427.27	66.5264	3.33496
T06A4.2.1	618	429.212	40.4736	2.01976
T06A4.3a.2	1769	1579.53	0	0
T06A4.3a.1	1810	1620.53	279.389	3.69276
T06A4.3b.1	1523	1333.53	54.6107	0.877149
T06A4.1a.1	3164	2974.53	0	0
T06A4.1b.1	1896	1706.53	0	0
T06A4.1a.2	1937	1747.53	40	0.490268
T06A4.5	221	73.3959	6	1.75097
T06A4.4	146	30.089	0	0
T06A4.6	85	17.4007	0	0
T06A4.7	123	21.3748	0	0
Y73A3A.1	299	131.557	1	0.162811
Y73A3A.2	144	29.2154	0	0
ZC123.3a.1	5453	5263.53	2.26556e-07	9.21929e-10
ZC123.3a.2	5458	5268.53	183.617	0.746489
ZC123.t1	73	21.1358	0	0
ZC123.8	241	87.2421	2	0.491025
ZC123.10	150	31.7526	0	0
ZC123.11	183	49.2531	0	0
ZC123.7	148	30.9194	0	0
ZC123.3b.1	3762	3572.53	0	0
ZC123.5	51	15.1481	0	0
ZC123.9	271	109.413	0	0
ZC123.3c.1	3708	3518.53	0	0
ZC123.3d.1	3414	3224.53	0	0
ZC123.3e.1	3072	2882.53	0	0
ZC123.3f.1	2187	1997.53	29.3825	0.315061
ZC123.6	50	14.5524	1	1.47186
ZC123.1.2	2395	2205.53	132.888	1.29054
ZC123.1.1	2389	2199.53	0.111731	0.00108804
ZC123.4a.1	1717	1527.53	202	2.83244
ZC123.4c.1	1185	995.533	0	0
ZC123.4b.1	1611	1421.53	0	0
Y95B8A.17	321	149.571	0	0
Y95B8A.8.2	3056	2866.53	0	0
Y95B8A.8.1	3311	3121.53	3097	21.2507
Y95B8A.10a.1	2978	2788.53	0	0
Y95B8A.10a.2	3007	2817.53	796.257	6.05318
Y95B8A.10c.1	1461	1271.53	0	0
Y95B8A.10b.1	2094	1904.53	0	0
Y95B8A.6c.1	1078	888.533	49.5121	1.19354
Y95B8A.6a.1	1444	1254.53	930.719	15.8904
Y95B8A.6a.2	1427	1237.53	89.194	1.54375
Y95B8A.6d.1	594	405.477	8.98351	0.474547
Y95B8A.11b.1	1398	1208.53	184.133	3.26342
Y95B8A.11a.1	1404	1214.53	255.586	4.5074
Y95B8A.11c.1	324	151.951	11.8721	1.6735
Y95B8A.5a.1	2595	2405.53	1467	13.0623
Y95B8A.5b.1	381	201.363	0	0
Y95B8A.5c.1	348	172.503	0	0
Y95B8A.18	143	28.7787	0	0
Y95B8A.4.1	944	754.568	140	3.97401
Y95B8A.12f.1	2011	1821.53	105.817	1.24428
Y95B8A.12a.1	1974	1784.53	0	0
Y95B8A.12b.1	1977	1787.53	5.14881e-05	6.16953e-07
Y95B8A.12c.1	2017	1827.53	0	0
Y95B8A.12d.1	1869	1679.53	0	0
Y95B8A.12e.1	1845	1655.53	0.0282533	0.000365537
Y95B8A.16	150	31.7526	1.15488	0.779032
Y95B8A.3	1020	830.533	0	0
Y95B8A.1b.1	913	723.568	709.068	20.9898
Y95B8A.1a.1	2535	2345.53	4.62851	0.0422667
Y95B8A.1a.2	2542	2352.53	196.303	1.78727
Y95B8A.14	106	16.514	0	0
Y95B8A.15	106	16.514	0	0
Y95B8A.13	91	16.1096	0	0
Y95B8A.t1	72	21.2739	0	0
Y34D9B.1a.2	1855	1665.53	156.839	2.01697
Y34D9B.1b.2	1867	1677.53	91.161	1.16396
Y34D9B.1a.1	1853	1663.53	0	0
Y34D9B.1b.1	1865	1675.53	0	0
F54A5.2b.1	1173	983.533	50.5619	1.10112
F54A5.2b.2	910	720.568	121.78	3.61993
F54A5.2a.1	2480	2290.53	59.653	0.557821
F54A5.3b.2	1619	1429.53	0	0
F54A5.3a.2	1624	1434.53	225.145	3.36165
F54A5.3b.1	5250	5060.53	25.127	0.106352
F54A5.3a.1	1623	1433.53	0.00462171	6.90549e-05
F54A5.3c	1097	907.533	2.2567	0.0532613
F54A5.3d	1087	897.533	4.01555	0.0958282
F54A5.3e	811	621.598	0	0
F54A5.3f	947	757.568	0	0
F54A5.3g	4585	4395.53	0	0
F54A5.4	150	31.7526	0	0
F54A5.5	150	31.7526	0	0
F54A5.1.1	1786	1596.53	63.229	0.848277
F54A5.1.2	1685	1495.53	115.771	1.65807
C54G6.3.1	1710	1520.53	38	0.535287
C54G6.6	449	264.299	0	0
C54G6.7	300	132.378	0	0
C54G6.2a.1	2077	1887.53	30.0273	0.340738
C54G6.2b.1	537	349.146	0	0
C54G6.2c.1	237	84.5018	0	0
C54G6.1a.1	1118	928.533	736.991	17.0006
C54G6.1b.1	808	618.598	157.009	5.43645
C54G6.8.1	189	52.8375	13	5.26987
C54G6.5.1	367	189.115	12565	1423.11
C54G6.5.2	355	178.631	203.788	24.4355
Y34D9A.11.1	315	144.557	8105.17	1200.95
Y34D9A.1.2	1334	1144.53	2897	54.215
Y34D9A.1.1	1332	1142.53	0	0
Y34D9A.4.2	1794	1604.53	3162.95	42.2224
Y34D9A.4.1	1857	1667.53	0	0
Y34D9A.3f.1	2997	2807.53	8.96008	0.0683575
Y34D9A.3a.1	2554	2364.53	0	0
Y34D9A.3a.2	2491	2301.53	601.133	5.59439
Y34D9A.3e.1	2456	2266.53	525.892	4.96974
Y34D9A.3f.2	2418	2228.53	0	0
Y34D9A.3b.1	2133	1943.53	0	0
Y34D9A.3c.1	1116	926.533	162.863	3.76495
Y34D9A.3d.1	528	340.381	194.203	12.2205
Y34D9A.7a.1	1502	1312.53	460.068	7.50777
Y34D9A.7b.1	900	710.568	355.932	10.729
Y34D9A.7c.1	234	82.5187	0	0
Y34D9A.6.1	414	231.619	3036.95	280.842
Y34D9A.8a.1	702	512.774	374.437	15.6405
Y34D9A.8a.2	617	428.27	27.1563	1.35816
Y34D9A.8b.1	975	785.568	108.75	2.96514
Y34D9A.8c.1	303	134.78	0	0
Y34D9A.10.1	1797	1607.53	50.5829	0.673975
Y34D9A.10.2	1803	1613.53	3855.02	51.1739
Y34D9A.2.1	1514	1324.53	94.9307	1.53512
R06A10.2a.1	2333	2143.53	54.7158	0.546741
R06A10.2a.2	3436	3246.53	246.284	1.62486
R06A10.2b.1	858	668.568	0	0
R06A10.1b.1	649	459.95	21.0398	0.979785
R06A10.1a.1	753	563.703	29.9602	1.1384
R06A10.5b.1	477	291.069	51.3692	3.78012
R06A10.5a.1	183	49.2531	2.30759	1.00352
R06A10.4.1	1605	1415.53	102.359	1.54883
R06A10.4.2	1607	1417.53	16.9647	0.256338
R06A10.6	21	10.6154	0	0
ZK993.2a.1	1523	1333.53	10.886	0.174849
ZK993.2b.1	1278	1088.53	28.114	0.553198
ZK993.5.1	1380	1190.53	115	2.06898
ZK993.4	83	18.296	0	0
ZK993.1a.1	796	606.598	13.6541	0.482127
ZK993.1b.1	435	251.19	7.34589	0.626385
Y48G8AL.10a.1	3892	3702.53	428.196	2.47709
Y48G8AL.10e.1	483	296.694	80.2859	5.79602
Y48G8AL.10d.1	1713	1523.53	171.519	2.41134
Y48G8AL.10c.1	2613	2423.53	0	0
Y48G8AL.10b.1	2649	2459.53	0	0
Y48G8AL.14.2	1172	982.533	1823.82	39.7588
Y48G8AL.14.1	1016	826.533	0	0
Y48G8AL.18	177	45.859	0	0
Y48G8AL.17	292	126.063	0	0
Y48G8AL.8.1	637	448.074	47774.7	2283.75
Y48G8AL.7.1	1401	1211.53	1624.3	28.7164
Y48G8AL.11a.2	2199	2009.53	825.622	8.80005
Y48G8AL.11a.1	2195	2005.53	0	0
Y48G8AL.11c.1	204	62.2234	31.8452	10.962
Y48G8AL.11b.1	1554	1364.53	451.533	7.08769
Y48G8AL.6.2	4677	4487.53	983.215	4.69288
Y48G8AL.6.1	3497	3307.53	4.1138e-07	2.66402e-09
Y48G8AL.20	861	671.568	222.785	7.10552
Y48G8AL.5a.2	2522	2332.53	1620.89	14.8842
Y48G8AL.5a.1	2524	2334.53	1346.08	12.3501
Y48G8AL.5b.1	1455	1265.53	0	0
Y48G8AL.5c.1	861	671.568	0	0
Y48G8AL.5d.1	549	360.97	492.026	29.1955
Y48G8AL.1a.1	3282	3092.53	936.24	6.48444
Y48G8AL.1a.2	3275	3085.53	1.84863	0.0128327
Y48G8AL.16.1	269	107.735	70.3774	13.9919
Y48G8AL.12.1	348	172.503	2750.62	341.534
Y48G8AL.13a.2	1201	1011.53	169.197	3.58272
Y48G8AL.13a.1	1141	951.533	3973.8	89.4503
Y48G8AL.13b.1	579	390.711	0	0
Y48G8AL.1b.1	2067	1877.53	0	0
Y48G8AL.1c.1	1932	1742.53	0	0
Y48G8AL.1d.1	1515	1325.53	49.1237	0.793779
Y48G8AL.1e.1	642	453.033	256.787	12.1407
Y48G8AL.19	71	21.0045	0	0
Y48G8AL.15.2	584	395.64	484	26.2026
Y48G8AL.15.1	572	383.817	0	0
Y48G8AR.1a.1	2983	2793.53	77.1539	0.591566
Y48G8AR.1a.2	2985	2795.53	31.0232	0.237696
Y48G8AR.1c.1	573	384.8	10.5324	0.586262
Y48G8AR.1b.1	1692	1502.53	10.5265	0.150058
Y48G8AR.8.1	207	64.1923	1	0.333669
Y48G8AR.7	235	83.2166	0	0
Y48G8AR.6	131	23.8072	0	0
Y48G8AR.4	49	14.3737	0	0
Y48G8AR.5	49	14.3737	0	0
Y48G8AR.2.1	1175	985.533	39	0.847604
Y48G8AR.3.1	1353	1163.53	0	0
K12C11.4a.2	4794	4604.53	822.789	3.82738
K12C11.4a.1	4788	4598.53	101.939	0.47481
K12C11.8	145	29.6472	0	0
K12C11.4b.1	3795	3605.53	0	0
K12C11.4c.1	3090	2900.53	0	0
K12C11.4d.1	2784	2594.53	9.27227	0.0765466
K12C11.5.1	553	364.954	65	3.81483
K12C11.3b.1	375	196.052	20.4966	2.23929
K12C11.3c.1	629	440.114	58.1125	2.82816
K12C11.3a.1	576	387.8	42.1478	2.32791
K12C11.3a.2	725	535.727	7.2431	0.289588
K12C11.6.1	503	316.035	246.658	16.717
K12C11.6.2	505	317.963	42.2321	2.84488
K12C11.7a.1	755	565.703	3.81691	0.144518
K12C11.7a.2	592	403.532	172.293	9.14512
K12C11.7b.1	210	66.112	0	0
K12C11.2.1	482	295.707	8999	651.825
K12C11.1a.1	1634	1444.53	0.063036	0.000934675
K12C11.1a.2	1637	1447.53	2380.5	35.2241
K12C11.1b.1	693	503.82	1023.43	43.5094
Y92H12BL.1a.2	2320	2130.53	0	0
Y92H12BL.1a.1	2620	2430.53	1913.19	16.86
Y92H12BL.1b.1	612	423.29	256.808	12.9948
Y92H12BL.5.2	1390	1200.53	1013.89	18.089
Y92H12BL.5.1	1384	1194.53	0.1953	0.0035019
Y92H12BL.6.1	63	21.1192	0	0
Y92H12BL.7.1	528	340.381	197.888	12.4524
Y92H12BL.4.1	324	151.951	51	7.18896
Y92H12BM.1.1	561	372.937	102	5.8582
Y92H12BR.7.1	1758	1568.53	230	3.14075
Y92H12BR.6.1	1283	1093.53	895	17.5303
Y92H12BR.2.1	701	511.774	0	0
Y92H12BR.2.2	703	513.774	1344	56.0307
Y92H12BR.3a.1	2516	2326.53	3975.48	36.5999
Y92H12BR.3b.1	1353	1163.53	0	0
Y92H12BR.3a.2	2478	2288.53	111.522	1.04376
Y92H12BR.4	1205	1015.53	26	0.548376
Y92H12BR.8.1	1030	840.533	2346	59.7823
F37F2.2.1	523	335.458	8.26639e-06	5.27809e-07
F37F2.2.2	529	341.365	2362	148.204
F37F2.4	135	25.5308	0	0
F47G6.4a.1	3889	3699.53	618.771	3.58247
F47G6.6	100	16.1641	0	0
F47G6.t1	73	21.1358	0	0
F37F2.3.1	649	459.95	2	0.0931362
F47G6.4b.1	1629	1439.53	88.1106	1.31101
F47G6.4c.1	1095	905.533	267.118	6.31827
F47G6.3.1	1133	943.533	36	0.817231
F47G6.2.1	1867	1677.53	113	1.4428
F47G6.1c.1	1974	1784.53	0	0
F47G6.1a.2	1987	1797.53	1.67724	0.0199856
F47G6.1a.1	1981	1791.53	118.323	1.41463
F47G6.1b.1	1539	1349.53	0	0
F47G6.5	21	10.6154	0	0
Y92H12A.5b.1	5046	4856.53	359.443	1.58527
Y92H12A.5b.2	5047	4857.53	276.569	1.21952
Y92H12A.5a.1	5030	4840.53	138.987	0.615009
Y92H12A.4a.2	4838	4648.53	81.9051	0.377393
Y92H12A.4a.1	3649	3459.53	268.095	1.65986
Y92H12A.4b	3627	3437.53	0	0
Y92H12A.4c.1	2667	2477.53	0	0
Y92H12A.4d.1	2007	1817.53	0	0
Y92H12A.2a.1	2589	2399.53	355.782	3.17583
Y92H12A.2b.1	1798	1608.53	606.218	8.07231
Y92H12A.7	21	10.6154	0	0
Y92H12A.1b.1	1614	1424.53	509.227	7.65663
Y92H12A.1a.1	2529	2339.53	2063.73	18.894
Y92H12A.1c.1	1434	1244.53	0	0
Y92H12A.8	90	16.3407	2	2.62155
Y92H12A.t1	73	21.1358	0	0
Y92H12A.1d.1	678	488.842	130.039	5.69776
Y73E7A.3a.1	1763	1573.53	79.609	1.08364
Y73E7A.3b.1	1630	1440.53	19.0991	0.283981
Y73E7A.3c.1	1430	1240.53	154.292	2.664
Y73E7A.3d.1	717	527.727	0	0
Y73E7A.4.1	803	613.598	1020	35.6054
Y73E7A.5	648	459.012	6	0.279979
Y73E7A.2.1	1841	1651.53	896	11.6204
Y73E7A.6.2	496	309.335	916.669	63.4722
Y73E7A.6.1	492	305.474	0.331157	0.0232198
Y73E7A.9a.1	3069	2879.53	725.597	5.39725
Y73E7A.9b.1	1053	863.533	36.496	0.905244
Y73E7A.9c.1	900	710.568	0	0
Y73E7A.9d.1	552	363.954	32.9075	1.93663
Y73E7A.7a.1	1462	1272.53	317.629	5.34627
Y73E7A.7a.2	1436	1246.53	0	0
Y73E7A.7b.2	853	663.568	161.371	5.2088
Y73E7A.7b.1	1011	821.533	0	0
Y73E7A.1a.1	829	639.598	2391.85	80.0988
Y73E7A.1a.2	832	642.598	2566.15	85.5346
Y73E7A.1b.1	441	256.933	0	0
