target_id	length	eff_length	est_counts	tpm
F53G12.10.2	820	622.429	7281.15	346.592
F53G12.17	150	32.5299	0	0
F53G12.12	134	25.3889	2	2.33397
F53G12.9a.1	929	731.341	69.8836	2.83116
F53G12.9b.1	237	82.5025	0.116436	0.0418147
F53G12.8.1	561	365.117	102	8.27706
F53G12.14	21	12.6667	0	0
F53G12.7a.1	1133	935.341	60.4579	1.9151
F53G12.7b.1	777	579.509	43.5421	2.22617
F53G12.6.1	1586	1388.34	107	2.28347
F53G12.5a.1	2039	1841.34	4.99902	0.0804376
F53G12.5b.1	2030	1832.34	347.612	5.62078
F53G12.5a.2	1989	1791.34	16431.7	271.777
F53G12.5c.1	543	347.592	786.711	67.0585
F53G12.4.1	1070	872.341	118	4.00778
F53G12.3.1	4512	4314.34	5.05654	0.0347254
F53G12.18.1	222	72.722	3	1.22226
F56C11.1.2	5185	4987.34	259.958	1.54434
F56C11.1.1	4667	4469.34	780.986	5.17736
F56C11.2a.1	2698	2500.34	472.474	5.5987
F56C11.2a.2	2809	2611.34	23.5256	0.266923
F56C11.2b.1	2010	1812.34	0	0
F56C11.6a.1	1847	1649.34	147.391	2.6477
F56C11.6a.2	1911	1713.34	175.799	3.04005
F56C11.6b.1	1686	1488.34	352.889	7.02497
F56C11.6c	1696	1498.34	19.921	0.393921
F56C11.7	60	19.1711	0	0
F56C11.5b.1	911	713.341	218.034	9.056
F56C11.5a.1	1024	826.341	485.268	17.3993
F56C11.5a.2	1201	1003.34	90.6974	2.67827
F56C11.3.1	558	362.214	2.66915	0.218332
F56C11.3.2	564	368.069	495.331	39.8726
Y48G1BL.2a.2	7673	7475.34	1358.85	5.38577
Y48G1BL.2a.1	7665	7467.34	47.794	0.189634
F56C11.t1	75	18.592	0.5	0.796807
K10E9.2	1614	1416.34	30.8989	0.646373
Y48G1BL.2b.1	5106	4908.34	779.36	4.70449
Y48G1BL.7.1	1070	872.341	12.4111	0.421534
Y48G1BL.3	1468	1270.34	2285.27	53.2999
Y48G1BL.1	870	672.387	285.831	12.595
Y48G1BL.4	428	237.765	240.008	29.9078
Y48G1BL.8.1	613	416.252	17	1.21004
Y48G1BL.5	933	735.341	461.019	18.5754
Y48G1BM.4	2385	2187.34	0	0
Y48G1BM.6	3780	3582.34	650.007	5.376
Y48G1BM.7	271	106.11	4	1.11689
Y48G1BM.2	1791	1593.34	6	0.111571
Y48G1BM.8	919	721.341	77	3.16271
Y48G1BM.1.1	1455	1257.34	64.0215	1.50863
Y48G1BR.1.1	2090	1892.34	1.50327e-07	2.35367e-09
Y48G1BR.1.2	2060	1862.34	541.611	8.61661
T13E5.1	117	19.281	0	0
C53D5.8	21	12.6667	0	0
C53D5.7	21	12.6667	0	0
C53D5.2.1	1141	943.341	123	3.86318
C53D5.4a.1	1453	1255.34	129.827	3.06417
C53D5.4b.1	1281	1083.34	211.702	5.78988
C53D5.4f.1	456	263.699	11.1677	1.25476
C53D5.4c.1	867	669.387	52.2608	2.31317
C53D5.4e.1	561	365.117	52.8769	4.29084
C53D5.4d.1	972	774.341	0.164943	0.00631117
C53D5.1c.1	1697	1499.34	0	0
C53D5.1a.2	1695	1497.34	481.848	9.5345
C53D5.1a.1	1689	1491.34	0.0249885	0.000496446
C53D5.1b.1	1682	1484.34	47.9891	0.957895
C53D5.1c.2	1604	1406.34	30.7578	0.647997
C53D5.1d.1	1170	972.341	128.38	3.91191
C53D5.5a.1	2033	1835.34	820.997	13.2536
C53D5.5b.1	1791	1593.34	0.0033417	6.21394e-05
C53D5.6.2	3711	3513.34	12066.1	101.755
C53D5.6.1	3710	3512.34	2218.87	18.7173
Y48G1A.7	949	751.341	65.6989	2.59078
Y48G1A.5a.1	3492	3294.34	438.285	3.94181
Y48G1A.5a.2	3499	3301.34	6920.87	62.1124
Y48G1A.5b.1	588	391.569	369.026	27.9227
Y48G1A.4.2	2762	2564.34	1457.88	16.8443
Y48G1A.4.1	2756	2558.34	1.12469	0.0130252
Y48G1A.3.2	1296	1098.34	1213	32.7214
Y48G1A.3.1	1288	1090.34	0	0
Y48G1A.6b.1	2165	1967.34	846.515	12.7486
Y48G1A.6a.1	2227	2029.34	84.4846	1.23348
Y48G1A.2.1	728	530.622	2186	122.06
Y48G1A.1.1	3102	2904.34	568	5.79441
R119.1	2697	2499.34	607	7.19568
R119.7a.2	2060	1862.34	3416.37	54.3519
R119.7a.1	2400	2202.34	1800.82	24.2267
R119.7b.1	2068	1870.34	0	0
R119.7b.2	2012	1814.34	23.2803	0.380171
R119.2.1	1860	1662.34	1033.53	18.4209
R119.3.2	889	691.387	173.714	7.44425
R119.3.1	885	687.387	1325.6	57.1375
R119.6.1	1943	1745.34	18.4867	0.313824
R119.4.1	2315	2117.34	8295.92	116.087
R119.4.2	2325	2127.34	19781.1	275.5
R119.6.2	1715	1517.34	2228.2	43.509
R119.5a.1	2129	1931.34	263.877	4.0481
R119.5b.1	2061	1863.34	108.123	1.71923
Y50C1A.1a.1	2398	2200.34	650	8.7525
Y50C1A.1b.1	1901	1703.34	0	0
Y50C1A.2.1	1277	1079.34	16	0.439208
C07F11.2.1	1571	1373.34	34	0.733515
C07F11.1.1	4080	3882.34	91.3382	0.697055
C07F11.1.2	4083	3885.34	974.662	7.43247
W04C9.4.1	555	359.333	194.536	16.0403
W04C9.4.2	556	360.286	1926.46	158.424
W04C9.5.1	1134	936.341	22	0.696141
W04C9.7	21	12.6667	0	0
W04C9.8	557	361.262	19	1.55826
W04C9.3.1	1574	1376.34	21	0.452066
W04C9.9.1	631	434.056	2	0.136519
W04C9.6.1	1467	1269.34	64	1.49386
W04C9.2.2	454	261.735	3306	374.24
W04C9.2.1	452	259.874	0	0
W04C9.1a.1	2537	2339.34	1607.9	20.3645
W04C9.1b.1	2166	1968.34	66.0997	0.994965
Y65B4BL.3a.2	1129	931.341	251.083	7.9876
Y65B4BL.3a.1	998	800.341	337.234	12.4843
Y65B4BL.3b.1	747	549.622	0	0
Y65B4BL.4.1	1184	986.341	1413.68	42.4653
Y65B4BL.2a.1	2040	1842.34	6714.4	107.981
Y65B4BL.2a.2	2052	1854.34	0.557284	0.00890421
Y65B4BL.2b.1	1725	1527.34	0	0
Y65B4BL.7a.1	982	784.341	57.5321	2.17327
Y65B4BL.7b.1	519	324.101	0	0
Y65B4BL.5a.1	2597	2399.34	22329.4	275.736
Y65B4BL.5b.1	2031	1833.34	0	0
Y65B4BL.5c.1	2181	1983.34	1619.1	24.1872
Y65B4BL.10	150	32.5299	0	0
Y65B4BL.9	129	23.3973	1.56713	1.98448
Y65B4BL.6a.1	535	339.683	45	3.92506
Y65B4BL.6b.1	129	23.3973	0	0
Y65B4BL.8	92	15.2869	0	0
Y65B4BL.11	112	17.9739	0	0
Y65B4BL.12	289	119.665	0	0
Y65B4BL.1.2	1605	1407.34	387.583	8.15969
Y65B4BL.1.1	1149	951.341	0	0
Y65B4BM.3.1	1468	1270.34	20.4174	0.476199
Y65B4BM.2	72	18.6463	0	0
Y65B4BR.8.2	740	542.622	1200	65.5228
Y65B4BR.8.1	735	537.622	0	0
Y65B4BR.5.1	699	501.69	21427	1265.42
Y65B4BR.10	128	22.8691	0	0
Y65B4BR.4b.2	2971	2773.34	6371.21	68.0655
Y65B4BR.4b.1	2964	2766.34	0	0
Y65B4BR.4a.1	2974	2776.34	2838.92	30.2962
Y65B4BR.12	157	35.7693	0	0
Y65B4BR.4c.1	1524	1326.34	232.876	5.20208
Y65B4BR.4d.1	1518	1320.34	0	0
Y65B4BR.3.1	3360	3162.34	1732	16.2274
Y65B4BR.11	128	22.8691	5	6.47783
Y65B4BR.2d.1	1063	865.341	0	0
Y65B4BR.2a.1	1025	827.341	0	0
Y65B4BR.2f.1	1613	1415.34	0	0
Y65B4BR.2e.1	1558	1360.34	23.5151	0.512162
Y65B4BR.2b.1	657	459.878	6.18863	0.398713
Y65B4BR.2c.1	699	501.69	0	0
Y65B4BR.1.1	1235	1037.34	36	1.02823
Y65B4BR.9.1	621	424.168	9	0.628655
Y65B4BR.6a.1	1505	1307.34	146.016	3.30917
Y65B4BR.6b.1	1680	1482.34	1534.98	30.6806
F56A6.5.1	723	525.657	0	0
F56A6.8.1	213	66.9864	0	0
F56A6.2a.1	5696	5498.34	313.995	1.692
F56A6.2b.1	5635	5437.34	846.005	4.60994
F56A6.3	990	792.341	42.3477	1.58353
F56A6.6	90	15.318	0	0
F56A6.7	90	15.318	0	0
F56A6.4a.2	1441	1243.34	2302.34	54.8641
F56A6.4a.1	1437	1239.34	14.6587	0.350441
F56A6.4b.1	537	341.683	0	0
F56A6.4d.1	957	759.341	0	0
F56A6.4c.1	1182	984.341	0	0
F56A6.1a.1	2890	2692.34	299.078	3.29127
F56A6.1b.1	2845	2647.34	13.1234	0.146875
Y65B4A.4.1	1320	1122.34	0	0
Y65B4A.4.2	1256	1058.34	42.6036	1.1927
Y65B4A.6a.1	1941	1743.34	249.246	4.23598
Y65B4A.6a.2	2727	2529.34	2165.09	25.3616
Y65B4A.10	213	66.9864	0	0
Y65B4A.11	110	17.4826	0	0
Y65B4A.6b.1	840	642.387	743.281	34.2819
Y65B4A.3.1	804	606.429	1499	73.2369
Y65B4A.2b.1	1630	1432.34	120.365	2.48978
Y65B4A.2c.1	1408	1210.34	0	0
Y65B4A.2a.1	1511	1313.34	86.6353	1.95446
Y65B4A.7a.1	501	306.708	29	2.80144
Y65B4A.7b.1	288	118.913	0	0
Y65B4A.1.1	2309	2111.34	2275	31.925
Y65B4A.8.2	1974	1776.34	1032.43	17.2203
Y65B4A.8.1	1963	1765.34	119.776	2.01024
Y65B4A.9a.1	1322	1124.34	159.421	4.20103
Y65B4A.9b.1	1456	1258.34	48.6735	1.14605
Y18H1A.14.1	1478	1280.34	4	0.0925642
Y18H1A.11b.1	864	666.387	16.3735	0.727987
Y18H1A.11a.1	886	688.387	113.288	4.87594
Y18H1A.11d.1	417	227.981	0	0
Y18H1A.11c.1	651	453.938	10.3389	0.674815
Y18H1A.10.1	1544	1346.34	77	1.69451
Y18H1A.1.1	1556	1358.34	86	1.87585
Y18H1A.4.2	911	713.341	392.854	16.3171
Y18H1A.4.1	957	759.341	556.146	21.7001
Y18H1A.2a.1	958	760.341	0	0
Y18H1A.2a.2	963	765.341	1376.88	53.3026
Y18H1A.2b.1	907	709.341	41.1234	1.71768
Y18H1A.3a.2	4295	4097.34	0	0
Y18H1A.3a.1	4312	4114.34	2064.53	14.8672
Y18H1A.3b.1	1830	1632.34	0	0
Y18H1A.3c.1	2247	2049.34	505.13	7.30293
Y18H1A.3d.1	2904	2706.34	3.33603	0.0365221
Y18H1A.3e.1	3921	3723.34	0.00185615	1.47703e-05
Y18H1A.7a.1	1605	1407.34	829	17.4527
Y18H1A.7b.1	144	29.9736	0	0
Y18H1A.6a.1	2324	2126.34	881.311	12.2802
Y18H1A.6c.1	1716	1518.34	25.4912	0.497427
Y18H1A.6b.1	1185	987.341	285.701	8.5734
Y18H1A.6d.1	243	86.7348	4.49661	1.53603
Y18H1A.15.1	2037	1839.34	27	0.434921
Y18H1A.18.1	367	182.805	4	0.648307
Y18H1A.13.1	1148	950.341	17	0.530003
Y18H1A.17	167	40.5842	0	0
Y18H1A.12a.1	724	526.657	7	0.393803
Y18H1A.12b.1	519	324.101	0	0
Y18H1A.9.1	1826	1628.34	68	1.23729
Y18H1A.t1	84	15.7655	0	0
Y18H1A.8a.1	756	558.622	5.55578	0.29467
Y18H1A.16	83	16.2329	0	0
Y18H1A.8b.1	195	55.8824	0.444222	0.235523
T06A4.2.2	616	419.252	0	0
T06A4.2.1	618	421.224	35	2.46186
T06A4.3a.2	1769	1571.34	3.51898e-08	6.63522e-10
T06A4.3a.1	1810	1612.34	100.548	1.84768
T06A4.3b.1	1523	1325.34	14.4982	0.324113
T06A4.1a.1	3164	2966.34	5.51299	0.0550648
T06A4.1b.1	1896	1698.34	26.4405	0.461268
T06A4.1a.2	1937	1739.34	0	0
T06A4.5	221	72.068	5.87136	2.41382
T06A4.4	146	30.7832	0	0
T06A4.6	85	16.0838	0	0
T06A4.7	123	21.0503	0	0
Y73A3A.1	299	127.658	0	0
Y73A3A.2	144	29.9736	0	0
ZC123.3a.1	5453	5255.34	2.65831	0.014987
ZC123.3a.2	5458	5260.34	483.466	2.72308
ZC123.t1	73	18.3481	0	0
ZC123.8	241	85.4368	0	0
ZC123.10	150	32.5299	0	0
ZC123.11	183	48.8833	0	0
ZC123.7	148	31.6663	0	0
ZC123.3b.1	3762	3564.34	20.4537	0.170021
ZC123.5	51	14.5862	0	0
ZC123.9	271	106.11	2	0.558446
ZC123.3c.1	3708	3510.34	485.51	4.09787
ZC123.3d.1	3414	3216.34	14.9995	0.138173
ZC123.3e.1	3072	2874.34	213.024	2.19583
ZC123.3f.1	2187	1989.34	59.888	0.891947
ZC123.6	50	14.0714	0	0
ZC123.1.2	2395	2197.34	3.19222	0.0430432
ZC123.1.1	2389	2191.34	137.808	1.86326
ZC123.4a.1	1717	1519.34	310.868	6.06218
ZC123.4c.1	1185	987.341	0	0
ZC123.4b.1	1611	1413.34	6.13242	0.128556
Y95B8A.17	321	144.847	1.28963	0.263793
Y95B8A.8.2	3056	2858.34	0.0294089	0.000304841
Y95B8A.8.1	3311	3113.34	5736.97	54.5965
Y95B8A.10a.1	2978	2780.34	8.74826e-06	9.32249e-08
Y95B8A.10a.2	3007	2809.34	922.419	9.7282
Y95B8A.10c.1	1461	1263.34	308.744	7.2408
Y95B8A.10b.1	2094	1896.34	235.91	3.68586
Y95B8A.6c.1	1078	880.341	186.75	6.28519
Y95B8A.6a.1	1444	1246.34	736.414	17.5063
Y95B8A.6a.2	1427	1229.34	14.1706	0.341527
Y95B8A.6d.1	594	397.413	38.9327	2.90256
Y95B8A.11b.1	1398	1200.34	276.712	6.83017
Y95B8A.11a.1	1404	1206.34	119.453	2.93385
Y95B8A.11c.1	324	146.966	3.56766	0.719245
Y95B8A.5a.1	2595	2397.34	1722.07	21.2829
Y95B8A.5b.1	381	194.998	32.4837	4.93564
Y95B8A.5c.1	348	166.755	3.44313	0.611761
Y95B8A.18	143	29.5011	0	0
Y95B8A.4.1	944	746.341	73	2.89797
Y95B8A.12f.1	2011	1813.34	0.000592495	9.68085e-06
Y95B8A.12a.1	1974	1776.34	0	0
Y95B8A.12b.1	1977	1779.34	11.9485	0.198959
Y95B8A.12c.1	2017	1819.34	10.6755	0.173854
Y95B8A.12d.1	1869	1671.34	8.01054e-07	1.42006e-08
Y95B8A.12e.1	1845	1647.34	97.3754	1.75135
Y95B8A.16	150	32.5299	0	0
Y95B8A.3	1020	822.341	0	0
Y95B8A.1b.1	913	715.341	214.696	8.89242
Y95B8A.1a.1	2535	2337.34	126.248	1.60034
Y95B8A.1a.2	2542	2344.34	2.05545	0.0259774
Y95B8A.14	106	16.4715	0.5	0.899385
Y95B8A.15	106	16.4715	0.5	0.899385
Y95B8A.13	91	15.3179	0	0
Y95B8A.t1	72	18.6463	0	0
Y34D9B.1a.2	1855	1657.34	369.263	6.60134
Y34D9B.1b.2	1867	1669.34	202.944	3.60197
Y34D9B.1a.1	1853	1655.34	115.102	2.06018
Y34D9B.1b.1	1865	1667.34	63.6913	1.13179
F54A5.2b.1	1173	975.341	0	0
F54A5.2b.2	910	712.341	57.5677	2.39441
F54A5.2a.1	2480	2282.34	110.321	1.43215
F54A5.3b.2	1619	1421.34	0	0
F54A5.3a.2	1624	1426.34	74.1332	1.53992
F54A5.3b.1	5250	5052.34	0	0
F54A5.3a.1	1623	1425.34	194.729	4.04781
F54A5.3c	1097	899.341	22.2711	0.733711
F54A5.3d	1087	889.341	23.2052	0.773084
F54A5.3e	811	613.429	46.081	2.2257
F54A5.3f	947	749.341	0	0
F54A5.3g	4585	4387.34	91.176	0.615727
F54A5.4	150	32.5299	0.355187	0.323507
F54A5.5	150	32.5299	0.355187	0.323507
F54A5.1.1	1786	1588.34	31.4523	0.586701
F54A5.1.2	1685	1487.34	311.548	6.20615
C54G6.3.1	1710	1512.34	43	0.842417
C54G6.6	449	257.065	0	0
C54G6.7	300	128.436	0	0
C54G6.2a.1	2077	1879.34	49.0593	0.773436
C54G6.2b.1	537	341.683	0	0
C54G6.2c.1	237	82.5025	0	0
C54G6.1a.1	1118	920.341	579.089	18.6426
C54G6.1b.1	808	610.429	77.9108	3.78156
C54G6.8.1	189	52.2519	3	1.70109
C54G6.5.1	367	182.805	4526.85	733.697
C54G6.5.2	355	172.79	812.146	139.259
Y34D9A.11.1	315	140.197	746	157.655
Y34D9A.1.2	1334	1136.34	1995	52.0167
Y34D9A.1.1	1332	1134.34	2.78008e-07	7.26143e-09
Y34D9A.4.2	1794	1596.34	3240.96	60.1528
Y34D9A.4.1	1857	1659.34	0	0
Y34D9A.3f.1	2997	2799.34	4.38381	0.0463985
Y34D9A.3a.1	2554	2356.34	0	0
Y34D9A.3a.2	2491	2293.34	881.414	11.3873
Y34D9A.3e.1	2456	2258.34	313.949	4.11887
Y34D9A.3f.2	2418	2220.34	0	0
Y34D9A.3b.1	2133	1935.34	0	0
Y34D9A.3c.1	1116	918.341	0	0
Y34D9A.3d.1	528	332.817	1.29807	0.115558
Y34D9A.7a.1	1502	1304.34	823.402	18.7038
Y34D9A.7b.1	900	702.387	244.598	10.3178
Y34D9A.7c.1	234	80.637	0	0
Y34D9A.6.1	414	225.151	1244	163.702
Y34D9A.8a.1	702	504.69	311.369	18.2793
Y34D9A.8a.2	617	420.224	0	0
Y34D9A.8b.1	975	777.341	67.0845	2.55693
Y34D9A.8c.1	303	130.754	0	0
Y34D9A.10.1	1797	1599.34	82.725	1.53251
Y34D9A.10.2	1803	1605.34	3879.87	71.6076
Y34D9A.2.1	1514	1316.34	95.0175	2.13867
R06A10.2a.1	2333	2135.34	311.928	4.32808
R06A10.2a.2	3436	3238.34	145.072	1.32731
R06A10.2b.1	858	660.387	0	0
R06A10.1b.1	649	451.938	10.6412	0.69762
R06A10.1a.1	753	555.622	5.35882	0.285758
R06A10.5b.1	477	283.476	1	0.104518
R06A10.5a.1	183	48.8833	0	0
R06A10.4.1	1605	1407.34	0	0
R06A10.4.2	1607	1409.34	243	5.10856
R06A10.6	21	12.6667	0	0
ZK993.2a.1	1523	1325.34	5.40955	0.120932
ZK993.2b.1	1278	1080.34	8.59045	0.235594
ZK993.5.1	1380	1182.34	8	0.200473
ZK993.4	83	16.2329	0	0
ZK993.1a.1	796	598.509	33.781	1.67229
ZK993.1b.1	435	244.163	3.21898	0.390614
Y48G8AL.10a.1	3892	3694.34	1302.7	10.4476
Y48G8AL.10e.1	483	289.265	0	0
Y48G8AL.10d.1	1713	1515.34	22.7891	0.445579
Y48G8AL.10c.1	2613	2415.34	232.411	2.85093
Y48G8AL.10b.1	2649	2451.34	0.100638	0.00121638
Y48G8AL.14.2	1172	974.341	1332.12	40.508
Y48G8AL.14.1	1016	818.341	0	0
Y48G8AL.18	177	45.6006	0	0
Y48G8AL.17	292	122.164	0	0
Y48G8AL.8.1	637	440.027	39472.1	2657.78
Y48G8AL.7.1	1401	1203.34	730.919	17.9965
Y48G8AL.11a.2	2199	2001.34	738.479	10.9327
Y48G8AL.11a.1	2195	1997.34	5.57221e-06	8.26578e-08
Y48G8AL.11c.1	204	61.4055	0	0
Y48G8AL.11b.1	1554	1356.34	149.521	3.26619
Y48G8AL.6.2	4677	4479.34	423.662	2.80229
Y48G8AL.6.1	3497	3299.34	2414.94	21.6864
Y48G8AL.20	861	663.387	82.3941	3.67991
Y48G8AL.5a.2	2522	2324.34	3536.91	45.0851
Y48G8AL.5a.1	2524	2326.34	0.000129622	1.65088e-06
Y48G8AL.5b.1	1455	1257.34	0	0
Y48G8AL.5c.1	861	663.387	0	0
Y48G8AL.5d.1	549	353.499	183.086	15.3453
Y48G8AL.1a.1	3282	3084.34	2216.84	21.2951
Y48G8AL.1a.2	3275	3077.34	0	0
Y48G8AL.16.1	269	104.642	10.4656	2.96325
Y48G8AL.12.1	348	166.755	341.534	60.6825
Y48G8AL.13a.2	1201	1003.34	152.027	4.48933
Y48G8AL.13a.1	1141	943.341	2660.97	83.5758
Y48G8AL.13b.1	579	382.672	0	0
Y48G8AL.1b.1	2067	1869.34	0	0
Y48G8AL.1c.1	1932	1734.34	0	0
Y48G8AL.1d.1	1515	1317.34	0	0
Y48G8AL.1e.1	642	444.998	211.163	14.0594
Y48G8AL.19	71	18.0139	0	0
Y48G8AL.15.2	584	387.621	324	24.7654
Y48G8AL.15.1	572	375.823	0	0
Y48G8AR.1a.1	2983	2785.34	103.793	1.10408
Y48G8AR.1a.2	2985	2787.34	38.6292	0.410614
Y48G8AR.1c.1	573	376.823	17.8668	1.40481
Y48G8AR.1b.1	1692	1494.34	43.1437	0.855413
Y48G8AR.8.1	207	63.1338	2	0.938591
Y48G8AR.7	235	81.2063	0	0
Y48G8AR.6	131	24.2432	0	0
Y48G8AR.4	49	13.5556	0	0
Y48G8AR.5	49	13.5556	0	0
Y48G8AR.2.1	1175	977.341	43	1.30356
Y48G8AR.3.1	1353	1155.34	0	0
K12C11.4a.2	4794	4596.34	1014.24	6.53787
K12C11.4a.1	4788	4590.34	242.973	1.56827
K12C11.8	145	30.3734	0	0
K12C11.4b.1	3795	3597.34	380.784	3.13622
K12C11.4c.1	3090	2892.34	0	0
K12C11.4d.1	2784	2586.34	59.0046	0.675941
K12C11.5.1	553	357.381	9	0.746139
K12C11.3b.1	375	189.886	2.40045	0.374549
K12C11.3c.1	629	432.056	20.1248	1.38007
K12C11.3a.1	576	379.748	8.33983	0.650684
K12C11.3a.2	725	527.657	7.13489	0.40063
K12C11.6.1	503	308.667	174.702	16.7693
K12C11.6.2	505	310.565	11.9647	1.14145
K12C11.7a.1	755	557.622	14.661	0.77899
K12C11.7a.2	592	395.517	145.672	10.9124
K12C11.7b.1	210	65.0769	0	0
K12C11.2.1	482	288.342	8605	884.201
K12C11.1a.1	1634	1436.34	0.000110154	2.27223e-06
K12C11.1a.2	1637	1439.34	3099.5	63.8023
K12C11.1b.1	693	495.723	245.502	14.6732
Y92H12BL.1a.2	2320	2122.34	696.736	9.72661
Y92H12BL.1a.1	2620	2422.34	427.947	5.23435
Y92H12BL.1b.1	612	415.252	122.317	8.72739
Y92H12BL.5.2	1390	1192.34	593.166	14.7396
Y92H12BL.5.1	1384	1186.34	1.66219e-06	4.15125e-08
Y92H12BL.6.1	63	20.8765	0	0
Y92H12BL.7.1	528	332.817	182.367	16.2349
Y92H12BL.4.1	324	146.966	91	18.3457
Y92H12BM.1.1	561	365.117	186	15.0935
Y92H12BR.7.1	1758	1560.34	782	14.849
Y92H12BR.6.1	1283	1085.34	590	16.1063
Y92H12BR.2.1	701	503.69	0	0
Y92H12BR.2.2	703	505.69	1076	63.0429
Y92H12BR.3a.1	2516	2318.34	3605.78	46.0819
Y92H12BR.3b.1	1353	1155.34	0	0
Y92H12BR.3a.2	2478	2280.34	899.224	11.6836
Y92H12BR.4	1205	1007.34	45	1.32356
Y92H12BR.8.1	1030	832.341	1198	42.6446
F37F2.2.1	523	328.036	0	0
F37F2.2.2	529	333.772	725	64.357
F37F2.4	135	25.859	0	0
F47G6.4a.1	3889	3691.34	931.002	7.47265
F47G6.6	100	15.9921	0	0
F47G6.t1	73	18.3481	0	0
F37F2.3.1	649	451.938	2	0.131117
F47G6.4b.1	1629	1431.34	193.844	4.01252
F47G6.4c.1	1095	897.341	102.155	3.37294
F47G6.3.1	1133	935.341	15	0.475149
F47G6.2.1	1867	1669.34	225	3.99343
F47G6.1c.1	1974	1776.34	0	0
F47G6.1a.2	1987	1789.34	174.999	2.89768
F47G6.1a.1	1981	1783.34	0.0010011	1.66323e-05
F47G6.1b.1	1539	1341.34	0	0
F47G6.5	21	12.6667	0	0
Y92H12A.5b.1	5046	4848.34	460.09	2.81163
Y92H12A.5b.2	5047	4849.34	346.346	2.1161
Y92H12A.5a.1	5030	4832.34	360.564	2.21072
Y92H12A.4a.2	4838	4640.34	110.042	0.702614
Y92H12A.4a.1	3649	3451.34	554.621	4.76121
Y92H12A.4b	3627	3429.34	3.64439e-07	3.14863e-09
Y92H12A.4c.1	2667	2469.34	0	0
Y92H12A.4d.1	2007	1809.34	14.3366	0.234766
Y92H12A.2a.1	2589	2391.34	719.121	8.90983
Y92H12A.2b.1	1798	1600.34	525.879	9.73602
Y92H12A.7	21	12.6667	0	0
Y92H12A.1b.1	1614	1416.34	1409.63	29.488
Y92H12A.1a.1	2529	2331.34	1637.46	20.8101
Y92H12A.1c.1	1434	1236.34	2.23907e-07	5.36585e-09
Y92H12A.8	90	15.318	0	0
Y92H12A.t1	73	18.3481	0	0
Y92H12A.1d.1	678	480.723	34.91	2.15161
Y73E7A.3a.1	1763	1565.34	79.5967	1.50659
Y73E7A.3b.1	1630	1432.34	0	0
Y73E7A.3c.1	1430	1232.34	106.403	2.55819
Y73E7A.3d.1	717	519.657	0	0
Y73E7A.4.1	803	605.469	357	17.4697
Y73E7A.5	648	450.968	2	0.131399
Y73E7A.2.1	1841	1643.34	561	10.1145
Y73E7A.6.2	496	301.891	541.71	53.1649
Y73E7A.6.1	492	298.05	76.29	7.5838
Y73E7A.9a.1	3069	2871.34	599.62	6.18728
Y73E7A.9b.1	1053	855.341	73.0274	2.52962
Y73E7A.9c.1	900	702.387	63.414	2.67496
Y73E7A.9d.1	552	356.475	16.9384	1.40783
Y73E7A.7a.1	1462	1264.34	575.122	13.4773
Y73E7A.7a.2	1436	1238.34	0	0
