target_id	length	eff_length	est_counts	tpm
F56C11.5a.1	1024	812.981	353.542	11.0067
F56C11.5a.2	1201	989.981	201.352	5.14783
F56C11.3.1	558	351.048	0.231741	0.0167082
F56C11.3.2	564	356.79	583.768	41.4117
Y48G1BL.2a.2	7673	7461.98	1411.31	4.78698
Y48G1BL.2a.1	7665	7453.98	187.87	0.637916
F56C11.t1	75	21.0877	0.25	0.300058
K10E9.2	1614	1402.98	7.11966	0.128441
Y48G1BL.2b.1	5106	4894.98	853.825	4.41482
Y48G1BL.7.1	1070	858.981	26.7261	0.787493
Y48G1BL.3	1468	1256.98	2425.79	48.8449
Y48G1BL.1	870	659.113	283.549	10.8884
Y48G1BL.4	428	230.418	84.0089	9.2279
Y48G1BL.8.1	613	404.254	15.1012	0.945476
Y48G1BL.5	933	722.016	325.869	11.4233
Y48G1BM.4	2385	2173.98	0	0
Y48G1BM.6	3780	3568.98	246.182	1.74585
Y48G1BM.7	271	102.111	5	1.23934
Y48G1BM.2	1791	1579.98	5	0.0800964
Y48G1BM.8	919	708.016	40	1.42992
Y48G1BM.1.1	1455	1243.98	110.285	2.24388
Y48G1BR.1.1	2090	1878.98	187.898	2.53102
Y48G1BR.1.2	2060	1848.98	659.133	9.02268
T13E5.1	117	18.3555	0	0
C53D5.8	21	15.0909	0	0
C53D5.7	21	15.0909	0	0
C53D5.2.1	1141	929.981	156	4.24566
C53D5.4a.1	1453	1241.98	264.837	5.39709
C53D5.4b.1	1281	1069.98	238.886	5.65081
C53D5.4f.1	456	255.793	0.0026454	0.000261757
C53D5.4c.1	867	656.113	70.9754	2.73794
C53D5.4e.1	561	353.876	28.2906	2.02342
C53D5.4d.1	972	760.981	0.00746833	0.000248396
C53D5.1c.1	1697	1485.98	0	0
C53D5.1a.2	1695	1483.98	652.191	11.1235
C53D5.1a.1	1689	1477.98	0.0234417	0.000401435
C53D5.1b.1	1682	1470.98	75.4232	1.29775
C53D5.1c.2	1604	1392.98	46.3622	0.842391
C53D5.1d.1	1170	958.981	0	0
C53D5.5a.1	2033	1821.98	985	13.6832
C53D5.5b.1	1791	1579.98	0	0
C53D5.6.2	3711	3499.98	12927.5	93.4856
C53D5.6.1	3710	3498.98	633.474	4.58229
Y48G1A.7	949	737.981	66.7561	2.2895
Y48G1A.5a.1	3492	3280.98	94.4796	0.728835
Y48G1A.5a.2	3499	3287.98	6191.05	47.6574
Y48G1A.5b.1	588	379.922	308.691	20.5648
Y48G1A.4.2	2762	2550.98	1759.46	17.4569
Y48G1A.4.1	2756	2544.98	3.53817	0.0351875
Y48G1A.3.2	1296	1084.98	1014	23.6543
Y48G1A.3.1	1288	1076.98	0	0
Y48G1A.6b.1	2165	1953.98	885.294	11.4673
Y48G1A.6a.1	2227	2015.98	238.706	2.99689
Y48G1A.2.1	728	517.783	1937	94.6841
Y48G1A.1.1	3102	2890.98	668	5.84825
R119.1	2697	2485.98	610	6.21051
R119.7a.2	2060	1848.98	2256.58	30.8897
R119.7a.1	2400	2188.98	1679.78	19.4225
R119.7b.1	2068	1856.98	0	0
R119.7b.2	2012	1800.98	21.4011	0.300762
R119.2.1	1860	1648.98	1230.24	18.8829
R119.3.2	889	678.016	691.307	25.8063
R119.3.1	885	674.081	1092.13	41.007
R119.6.1	1943	1731.98	24.0835	0.351942
R119.4.1	2315	2103.98	5825.81	70.0825
R119.4.2	2325	2113.98	18096.2	216.661
R119.6.2	1715	1503.98	1607.48	27.0519
R119.5a.1	2129	1917.98	277.639	3.6638
R119.5b.1	2061	1849.98	247.361	3.38422
Y50C1A.1a.1	2398	2186.98	888.873	10.287
Y50C1A.1b.1	1901	1689.98	59.1266	0.885515
Y50C1A.2.1	1277	1065.98	17	0.40364
C07F11.2.1	1571	1359.98	48	0.893312
C07F11.1.1	4080	3868.98	0.765258	0.00500618
C07F11.1.2	4083	3871.98	1691.23	11.0552
W04C9.4.1	555	348.184	0	0
W04C9.4.2	556	349.167	2580	187.017
W04C9.5.1	1134	922.981	36	0.987199
W04C9.7	21	15.0909	0	0
W04C9.8	557	350.082	46	3.3257
W04C9.3.1	1574	1362.98	26	0.482813
W04C9.9.1	631	421.834	3	0.180001
W04C9.6.1	1467	1255.98	54	1.08819
W04C9.2.2	454	253.92	3348	333.721
W04C9.2.1	452	252.058	2.30809e-06	2.31764e-07
W04C9.1a.1	2537	2325.98	2788	30.3376
W04C9.1b.1	2166	1954.98	0	0
Y65B4BL.3a.2	1129	917.981	343.367	9.46716
Y65B4BL.3a.1	998	786.981	294.633	9.47573
Y65B4BL.3b.1	747	536.476	0	0
Y65B4BL.4.1	1184	972.981	1568	40.7884
Y65B4BL.2a.1	2040	1828.98	7967.46	110.257
Y65B4BL.2a.2	2052	1840.98	0.474333	0.00652122
Y65B4BL.2b.1	1725	1513.98	0	0
Y65B4BL.7a.1	982	770.981	122.475	4.02067
Y65B4BL.7b.1	519	313.886	0	0
Y65B4BL.5a.1	2597	2385.98	17972.5	190.65
Y65B4BL.5b.1	2031	1819.98	0	0
Y65B4BL.5c.1	2181	1969.98	620.113	7.96716
Y65B4BL.10	150	30.6731	0	0
Y65B4BL.9	129	22.2692	0	0
Y65B4BL.6a.1	535	329.226	7	0.538145
Y65B4BL.6b.1	129	22.2692	0	0
Y65B4BL.8	92	15.6037	0	0
Y65B4BL.11	112	17.2101	0	0
Y65B4BL.12	289	115.193	0	0
Y65B4BL.1.2	1605	1393.98	311	5.64675
Y65B4BL.1.1	1149	937.981	0	0
Y65B4BM.3.1	1468	1256.98	0	0
Y65B4BM.2	72	21.9507	0	0
Y65B4BR.8.2	740	529.554	1540	73.6047
Y65B4BR.8.1	735	524.681	0	0
Y65B4BR.5.1	699	488.881	19205	994.275
Y65B4BR.10	128	21.9449	0	0
Y65B4BR.4b.2	2971	2759.98	6929.29	63.5444
Y65B4BR.4b.1	2964	2752.98	0.000328192	3.0173e-06
Y65B4BR.4a.1	2974	2762.98	2292.32	20.9987
Y65B4BR.12	157	34.089	3	2.22742
Y65B4BR.4c.1	1524	1312.98	365.39	7.04357
Y65B4BR.4d.1	1518	1306.98	0.00429761	8.32247e-05
Y65B4BR.3.1	3360	3148.98	4748	38.1624
Y65B4BR.11	128	21.9449	7	8.07344
Y65B4BR.2d.1	1063	851.981	0	0
Y65B4BR.2a.1	1025	813.981	8.3962	0.261074
Y65B4BR.2f.1	1613	1401.98	0	0
Y65B4BR.2e.1	1558	1346.98	35.8627	0.673871
Y65B4BR.2b.1	657	447.374	0	0
Y65B4BR.2c.1	699	488.881	0	0
Y65B4BR.1.1	1235	1023.98	50	1.23587
Y65B4BR.9.1	621	412.077	13	0.798473
Y65B4BR.6a.1	1505	1293.98	6.39251	0.125037
Y65B4BR.6b.1	1680	1468.98	194.607	3.35304
F56A6.5.1	723	512.832	2	0.0987073
F56A6.8.1	213	63.918	0	0
F56A6.2a.1	5696	5484.98	196.569	0.907057
F56A6.2b.1	5635	5423.98	920.431	4.29505
F56A6.3	990	778.981	0	0
F56A6.6	90	16.1102	0	0
F56A6.7	90	16.1102	0	0
F56A6.4a.2	1441	1229.98	2063.82	42.4686
F56A6.4a.1	1437	1225.98	3.18204	0.0656927
F56A6.4b.1	537	331.048	0	0
F56A6.4d.1	957	745.981	0	0
F56A6.4c.1	1182	970.981	0	0
F56A6.1a.1	2890	2678.98	1053.25	9.95075
F56A6.1b.1	2845	2633.98	0	0
Y65B4A.4.1	1320	1108.98	9.73226	0.222118
Y65B4A.4.2	1256	1044.98	83.6839	2.02688
Y65B4A.6a.1	1941	1729.98	30.1302	0.440814
Y65B4A.6a.2	2727	2515.98	513.994	5.17065
Y65B4A.10	213	63.918	0	0
Y65B4A.11	110	16.6548	0.52885	0.803688
Y65B4A.6b.1	840	629.145	101.514	4.08384
Y65B4A.3.1	804	593.235	1729	73.7672
Y65B4A.2b.1	1630	1418.98	119.242	2.1269
Y65B4A.2c.1	1408	1196.98	0	0
Y65B4A.2a.1	1511	1299.98	160.758	3.1299
Y65B4A.7a.1	501	297.038	26.0242	2.21748
Y65B4A.7b.1	288	114.415	9.97581	2.20678
Y65B4A.1.1	2309	2097.98	2143	25.8533
Y65B4A.8.2	1974	1762.98	455.526	6.53974
Y65B4A.8.1	1963	1751.98	89.4969	1.29293
Y65B4A.9a.1	1322	1110.98	9.15905	0.20866
Y65B4A.9b.1	1456	1244.98	9.8636	0.200525
Y18H1A.14.1	1478	1266.98	3	0.0599303
Y18H1A.11b.1	864	653.113	24.7627	0.959632
Y18H1A.11a.1	886	675.081	137.62	5.15964
Y18H1A.11d.1	417	220.416	0	0
Y18H1A.11c.1	651	441.439	37.6177	2.15683
Y18H1A.10.1	1544	1332.98	109	2.06965
Y18H1A.1.1	1556	1344.98	26	0.489274
Y18H1A.4.2	911	700.016	647.044	23.3949
Y18H1A.4.1	957	745.981	511.956	17.37
Y18H1A.2a.1	958	746.981	0.0289632	0.000981367
Y18H1A.2a.2	963	751.981	1373.84	46.2406
Y18H1A.2b.1	907	696.016	5.13263	0.186645
Y18H1A.3a.2	4295	4083.98	0	0
Y18H1A.3a.1	4312	4100.98	2297.74	14.1811
Y18H1A.3b.1	1830	1618.98	30.1311	0.471051
Y18H1A.3c.1	2247	2035.98	275.126	3.42022
Y18H1A.3d.1	2904	2692.98	0	0
Y18H1A.3e.1	3921	3709.98	0	0
Y18H1A.7a.1	1605	1393.98	800	14.5254
Y18H1A.7b.1	144	28.1143	0	0
Y18H1A.6a.1	2324	2112.98	960.846	11.5094
Y18H1A.6c.1	1716	1504.98	0.000561062	9.43571e-06
Y18H1A.6b.1	1185	973.981	88.2973	2.29452
Y18H1A.6d.1	243	82.8773	20.7995	6.35201
Y18H1A.15.1	2037	1825.98	50.0569	0.693845
Y18H1A.18.1	367	177.063	5	0.714723
Y18H1A.13.1	1148	936.981	5	0.135062
Y18H1A.17	167	38.7291	0	0
Y18H1A.12a.1	724	513.808	0	0
Y18H1A.12b.1	519	313.886	0	0
Y18H1A.9.1	1826	1614.98	27	0.423147
Y18H1A.t1	84	18.6349	0	0
Y18H1A.8a.1	756	545.425	0	0
Y18H1A.16	83	19.1464	0	0
Y18H1A.8b.1	195	54.0781	1	0.46803
T06A4.2.2	616	407.176	50	3.10801
T06A4.2.1	618	409.136	0	0
T06A4.3a.2	1769	1557.98	36.2977	0.589674
T06A4.3a.1	1810	1598.98	38.9995	0.617321
T06A4.3b.1	1523	1311.98	17.2151	0.332107
T06A4.1a.1	3164	2952.98	31.4876	0.269882
T06A4.1b.1	1896	1684.98	0	0
T06A4.1a.2	1937	1725.98	0	0
T06A4.5	221	68.684	0	0
T06A4.4	146	28.8578	0	0
T06A4.6	85	18.2713	0	0
T06A4.7	123	20.0225	0	0
Y73A3A.1	299	122.615	0	0
Y73A3A.2	144	28.1143	0	0
ZC123.3a.1	5453	5241.98	388.184	1.87429
ZC123.3a.2	5458	5246.98	107.579	0.518935
ZC123.t1	73	21.2403	0	0
ZC123.8	241	81.5898	1.60242	0.49709
ZC123.10	150	30.6731	0.397581	0.328067
ZC123.11	183	46.9186	0	0
ZC123.7	148	29.7537	0	0
ZC123.3b.1	3762	3550.98	191.392	1.36417
ZC123.5	51	20.8929	1	1.21143
ZC123.9	271	102.111	0	0
ZC123.3c.1	3708	3496.98	178.088	1.28895
ZC123.3d.1	3414	3202.98	1.74418	0.0137826
ZC123.3e.1	3072	2860.98	253.988	2.24695
ZC123.3f.1	2187	1975.98	0.0255752	0.000327591
ZC123.6	50	20.2545	0	0
ZC123.1.2	2395	2183.98	0.721748	0.00836434
ZC123.1.1	2389	2177.98	29.2783	0.34024
ZC123.4a.1	1717	1505.98	333	5.59654
ZC123.4c.1	1185	973.981	0	0
ZC123.4b.1	1611	1399.98	0	0
Y95B8A.17	321	139.581	0	0
Y95B8A.8.2	3056	2844.98	1012.73	9.00966
Y95B8A.8.1	3311	3099.98	3595.27	29.354
Y95B8A.10a.1	2978	2766.98	0	0
Y95B8A.10a.2	3007	2795.98	1563.6	14.1542
Y95B8A.10c.1	1461	1249.98	66.9713	1.35606
Y95B8A.10b.1	2094	1882.98	0	0
Y95B8A.6c.1	1078	866.981	159.341	4.65171
Y95B8A.6a.1	1444	1232.98	1587.93	32.5964
Y95B8A.6a.2	1427	1215.98	85.9278	1.78855
Y95B8A.6d.1	594	385.755	18.8281	1.23535
Y95B8A.11b.1	1398	1186.98	254.103	5.41828
Y95B8A.11a.1	1404	1192.98	134.873	2.86145
Y95B8A.11c.1	324	141.884	0	0
Y95B8A.5a.1	2595	2383.98	2131.8	22.6328
Y95B8A.5b.1	381	188.769	36.1991	4.85357
Y95B8A.5c.1	348	161.215	0	0
Y95B8A.18	143	27.7915	0	0
Y95B8A.4.1	944	732.981	74	2.55525
Y95B8A.12f.1	2011	1799.98	75.1625	1.05689
Y95B8A.12a.1	1974	1762.98	0	0
Y95B8A.12b.1	1977	1765.98	0	0
Y95B8A.12c.1	2017	1805.98	0	0
Y95B8A.12d.1	1869	1657.98	8.63498	0.131819
Y95B8A.12e.1	1845	1633.98	58.2025	0.90155
Y95B8A.16	150	30.6731	0	0
Y95B8A.3	1020	808.981	0	0
Y95B8A.1b.1	913	702.016	157.032	5.66156
Y95B8A.1a.1	2535	2323.98	47.1451	0.513451
Y95B8A.1a.2	2542	2330.98	0.822895	0.00893512
Y95B8A.14	106	15.5997	0	0
Y95B8A.15	106	15.5997	0	0
Y95B8A.13	91	15.9071	0	0
Y95B8A.t1	72	21.9507	0	0
Y34D9B.1a.2	1855	1643.98	386.81	5.9552
Y34D9B.1b.2	1867	1655.98	278.118	4.25079
Y34D9B.1a.1	1853	1641.98	207.965	3.20566
Y34D9B.1b.1	1865	1653.98	150.106	2.29701
F54A5.2b.1	1173	961.981	7.02204	0.184753
F54A5.2b.2	910	699.016	64.3785	2.33103
F54A5.2a.1	2480	2268.98	205.915	2.29695
F54A5.3b.2	1619	1407.98	0	0
F54A5.3a.2	1624	1412.98	124.868	2.23671
F54A5.3b.1	5250	5038.98	68.4585	0.343858
F54A5.3a.1	1623	1411.98	323.821	5.80458
F54A5.3c	1097	885.981	23.7317	0.677954
F54A5.3d	1087	875.981	46.7853	1.35179
F54A5.3e	811	600.235	24.0699	1.01496
F54A5.3f	947	735.981	0.127078	0.00437016
F54A5.3g	4585	4373.98	36.1796	0.209354
F54A5.4	150	30.6731	0.5	0.412578
F54A5.5	150	30.6731	0.5	0.412578
F54A5.1.1	1786	1574.98	92.6099	1.48825
F54A5.1.2	1685	1473.98	408.39	7.01259
C54G6.3.1	1710	1498.98	67	1.13129
C54G6.6	449	249.221	0	0
C54G6.7	300	123.382	0	0
C54G6.2a.1	2077	1865.98	66.8754	0.907097
C54G6.2b.1	537	331.048	0	0
C54G6.2c.1	237	78.9495	0	0
C54G6.1a.1	1118	906.981	614.91	17.1597
C54G6.1b.1	808	597.235	13.0898	0.554733
C54G6.8.1	189	50.3786	5	2.512
C54G6.5.1	367	177.063	1311.57	187.482
C54G6.5.2	355	166.849	39.4285	5.98109
Y34D9A.11.1	315	134.837	536	100.612
Y34D9A.1.2	1334	1122.98	1863	41.989
Y34D9A.1.1	1332	1120.98	0	0
Y34D9A.4.2	1794	1582.98	2207.95	35.3027
Y34D9A.4.1	1857	1645.98	0	0
Y34D9A.3f.1	2997	2785.98	4.46819	0.0405927
Y34D9A.3a.1	2554	2342.98	0	0
Y34D9A.3a.2	2491	2279.98	758.846	8.42398
Y34D9A.3e.1	2456	2244.98	886.957	9.99965
Y34D9A.3f.2	2418	2206.98	0	0
Y34D9A.3b.1	2133	1921.98	0	0
Y34D9A.3c.1	1116	904.981	2.43463e-08	6.80907e-10
Y34D9A.3d.1	528	322.433	14.7789	1.16011
Y34D9A.7a.1	1502	1290.98	1398.29	27.4139
Y34D9A.7b.1	900	689.016	312.714	11.4872
Y34D9A.7c.1	234	77.0893	0	0
Y34D9A.6.1	414	217.76	1521	176.786
Y34D9A.8a.1	702	491.881	355.297	18.2822
Y34D9A.8a.2	617	408.156	0	0
Y34D9A.8b.1	975	763.981	40.7949	1.35151
Y34D9A.8c.1	303	125.65	0	0
Y34D9A.10.1	1797	1585.98	176.051	2.80954
Y34D9A.10.2	1803	1591.98	4354.21	69.2256
Y34D9A.2.1	1514	1302.98	118.034	2.29279
R06A10.2a.1	2333	2121.98	429.563	5.12366
R06A10.2a.2	3436	3224.98	254.514	1.99747
R06A10.2b.1	858	647.145	3.92287	0.153425
R06A10.1b.1	649	439.482	13.9899	0.805694
R06A10.1a.1	753	542.425	33.0101	1.54029
R06A10.5b.1	477	274.916	8	0.73652
R06A10.5a.1	183	46.9186	0	0
R06A10.4.1	1605	1393.98	0.674641	0.0122493
R06A10.4.2	1607	1395.98	199.325	3.61392
R06A10.6	21	15.0909	0	0
ZK993.2a.1	1523	1311.98	133.876	2.58267
ZK993.2b.1	1278	1066.98	31.1244	0.738312
ZK993.5.1	1380	1168.98	171	3.7024
ZK993.4	83	19.1464	0	0
ZK993.1a.1	796	585.235	61	2.63812
ZK993.1b.1	435	236.678	0	0
Y48G8AL.10a.1	3892	3680.98	1231.8	8.46977
Y48G8AL.10e.1	483	280.504	5.53968	0.499851
Y48G8AL.10d.1	1713	1501.98	119.983	2.02186
Y48G8AL.10c.1	2613	2401.98	214.751	2.26287
Y48G8AL.10b.1	2649	2437.98	0.926601	0.00961961
Y48G8AL.14.2	1172	960.981	283.123	7.45684
Y48G8AL.14.1	1016	804.981	0	0
Y48G8AL.18	177	43.6911	0	0
Y48G8AL.17	292	117.473	0	0
Y48G8AL.8.1	637	427.711	41641.7	2464.18
Y48G8AL.7.1	1401	1189.98	783.345	16.6613
Y48G8AL.11a.2	2199	1987.98	1029.43	13.1063
Y48G8AL.11a.1	2195	1983.98	1.29643e-06	1.65388e-08
Y48G8AL.11c.1	204	59.1185	0	0
Y48G8AL.11b.1	1554	1342.98	188.565	3.55375
Y48G8AL.6.2	4677	4465.98	919.45	5.21082
Y48G8AL.6.1	3497	3285.98	1553.49	11.9657
Y48G8AL.20	861	650.113	114.063	4.4407
Y48G8AL.5a.2	2522	2310.98	2051.76	22.4712
Y48G8AL.5a.1	2524	2312.98	1480.68	16.2026
Y48G8AL.5b.1	1455	1243.98	0	0
Y48G8AL.5c.1	861	650.113	0	0
Y48G8AL.5d.1	549	342.571	292.553	21.6147
Y48G8AL.1a.1	3282	3070.98	2176.58	17.9388
Y48G8AL.1a.2	3275	3063.98	8.30492e-08	6.86032e-10
Y48G8AL.16.1	269	100.703	1	0.251334
Y48G8AL.12.1	348	161.215	74	11.6177
Y48G8AL.13a.2	1201	989.981	422.55	10.803
Y48G8AL.13a.1	1141	929.981	2944.45	80.1355
Y48G8AL.13b.1	579	371.122	0	0
Y48G8AL.1b.1	2067	1855.98	0	0
Y48G8AL.1c.1	1932	1720.98	0	0
Y48G8AL.1d.1	1515	1303.98	0.000732045	1.42089e-05
Y48G8AL.1e.1	642	432.566	192.415	11.2585
Y48G8AL.19	71	22.3684	0	0
Y48G8AL.15.2	584	375.977	318	21.4072
Y48G8AL.15.1	572	364.301	0	0
Y48G8AR.1a.1	2983	2771.98	56.8748	0.519307
Y48G8AR.1a.2	2985	2773.98	21.5431	0.196562
Y48G8AR.1c.1	573	365.283	10.7098	0.742074
Y48G8AR.1b.1	1692	1480.98	20.0252	0.342234
Y48G8AR.8.1	207	60.6081	6	2.50562
Y48G8AR.7	235	77.6943	0	0
Y48G8AR.6	131	22.9577	2	2.20494
Y48G8AR.4	49	19.9811	0	0
Y48G8AR.5	49	19.9811	0	0
Y48G8AR.2.1	1175	963.981	31.7023	0.832372
Y48G8AR.3.1	1353	1141.98	6.29771	0.139579
K12C11.4a.2	4794	4582.98	177.989	0.982969
K12C11.4a.1	4788	4576.98	1038	5.74
K12C11.8	145	28.4928	0	0
K12C11.4b.1	3795	3583.98	442.552	3.12531
K12C11.4c.1	3090	2878.98	0.00117658	1.03438e-05
K12C11.4d.1	2784	2572.98	41.4607	0.407845
K12C11.5.1	553	346.252	18	1.31575
K12C11.3b.1	375	183.802	7.17873	0.988535
K12C11.3c.1	629	419.896	66.6133	4.01527
K12C11.3a.1	576	368.194	44.1853	3.03736
K12C11.3a.2	725	514.808	7.02264	0.345264
K12C11.6.1	503	298.877	285.835	24.2057
K12C11.6.2	505	300.759	12.9565	1.09035
K12C11.7a.1	755	544.425	10.5238	0.489249
K12C11.7a.2	592	383.792	214.685	14.1579
K12C11.7b.1	210	62.146	0	0
K12C11.2.1	482	279.559	8632	781.507
K12C11.1a.1	1634	1422.98	0.00297781	5.29655e-05
K12C11.1a.2	1637	1425.98	3787.88	67.2322
K12C11.1b.1	693	482.951	261.121	13.6846
Y92H12BL.1a.2	2320	2108.98	104.145	1.24986
Y92H12BL.1a.1	2620	2408.98	746.784	7.84615
Y92H12BL.1b.1	612	403.274	73.0707	4.58604
Y92H12BL.5.2	1390	1178.98	651.742	13.9915
Y92H12BL.5.1	1384	1172.98	0	0
Y92H12BL.6.1	63	22.8667	0	0
Y92H12BL.7.1	528	322.433	304.931	23.9363
Y92H12BL.4.1	324	141.884	33	5.88676
Y92H12BM.1.1	561	353.876	261	18.6674
Y92H12BR.7.1	1758	1546.98	471	7.70603
Y92H12BR.6.1	1283	1071.98	488	11.522
Y92H12BR.2.1	701	490.881	0	0
Y92H12BR.2.2	703	492.881	1088	55.8704
Y92H12BR.3a.1	2516	2304.98	4108.58	45.1148
Y92H12BR.3b.1	1353	1141.98	0	0
Y92H12BR.3a.2	2478	2266.98	17.4219	0.194511
Y92H12BR.4	1205	993.981	19	0.483805
Y92H12BR.8.1	1030	818.981	1392	43.019
F37F2.2.1	523	317.748	2.234e-06	1.77949e-07
F37F2.2.2	529	323.433	901	70.5074
F37F2.4	135	24.4531	0	0
F47G6.4a.1	3889	3677.98	764.89	5.26362
F47G6.6	100	14.8	0	0
F47G6.t1	73	21.2403	0	0
F37F2.3.1	649	439.482	2	0.115182
F47G6.4b.1	1629	1417.98	209.635	3.74187
F47G6.4c.1	1095	883.981	144.475	4.13661
F47G6.3.1	1133	921.981	32	0.878462
F47G6.2.1	1867	1655.98	197	3.01097
F47G6.1c.1	1974	1762.98	0	0
F47G6.1a.2	1987	1775.98	221.998	3.16377
F47G6.1a.1	1981	1769.98	2.26128e-07	3.23356e-09
F47G6.1b.1	1539	1327.98	22.0024	0.419347
F47G6.5	21	15.0909	0	0
Y92H12A.5b.1	5046	4834.98	280.026	1.46588
Y92H12A.5b.2	5047	4835.98	770.967	4.03502
Y92H12A.5a.1	5030	4818.98	386.007	2.02738
Y92H12A.4a.2	4838	4626.98	172.081	0.941302
Y92H12A.4a.1	3649	3437.98	575.188	4.23449
Y92H12A.4b	3627	3415.98	0	0
Y92H12A.4c.1	2667	2455.98	0	0
Y92H12A.4d.1	2007	1795.98	32.7315	0.461274
Y92H12A.2a.1	2589	2377.98	888.311	9.45478
Y92H12A.2b.1	1798	1586.98	612.689	9.77155
Y92H12A.7	21	15.0909	0	0
Y92H12A.1b.1	1614	1402.98	1592.31	28.7257
Y92H12A.1a.1	2529	2317.98	2540.96	27.7449
Y92H12A.1c.1	1434	1222.98	0	0
Y92H12A.8	90	16.1102	3	4.71318
Y92H12A.t1	73	21.2403	0	0
Y92H12A.1d.1	678	468.043	24.7283	1.33722
Y73E7A.3a.1	1763	1551.98	128.98	2.10345
Y73E7A.3b.1	1630	1418.98	0	0
Y73E7A.3c.1	1430	1218.98	146.02	3.03186
Y73E7A.3d.1	717	506.832	0	0
Y73E7A.4.1	803	592.235	531	22.6932
Y73E7A.5	648	438.482	3	0.173167
Y73E7A.2.1	1841	1629.98	670	10.4037
Y73E7A.6.2	496	292.559	387.837	33.5529
Y73E7A.6.1	492	288.788	242.163	21.2238
Y73E7A.9a.1	3069	2857.98	904.46	8.00986
Y73E7A.9b.1	1053	841.981	190.54	5.72768
Y73E7A.9c.1	900	689.016	0	0
Y73E7A.9d.1	552	345.269	0	0
Y73E7A.7a.1	1462	1250.98	528.06	10.6839
Y73E7A.7a.2	1436	1224.98	0	0
Y73E7A.7b.2	853	642.145	98.9397	3.89971
Y73E7A.7b.1	1011	799.981	0	0
